id_pagamento,id_usuario,valor,data_pagamento
1808,54,29.9,2025-03-03
1809,129,39.9,2024-06-06
1810,805,19.9,2024-03-26
1811,394,19.9,2024-11-14
1812,766,19.9,2023-12-23
1813,476,29.9,2022-08-01
1814,929,19.9,2022-12-15
1815,984,29.9,2023-06-29
1816,701,29.9,2025-04-16
1817,728,29.9,2025-04-14
1818,993,39.9,2024-03-16
1819,441,19.9,2023-04-13
1820,437,29.9,2024-02-07
1821,363,39.9,2023-07-20
1822,351,29.9,2022-12-11
1823,992,29.9,2024-11-06
1824,555,39.9,2025-02-20
1825,85,29.9,2023-11-23
1826,44,19.9,2023-01-01
1827,856,29.9,2025-04-22
1828,302,19.9,2023-04-09
1829,291,29.9,2023-09-05
1830,486,39.9,2023-10-06
1831,185,29.9,2024-11-25
1832,589,19.9,2024-08-21
1833,621,39.9,2022-07-02
1834,808,39.9,2025-05-05
1835,24,39.9,2022-06-22
1836,955,39.9,2023-11-24
1837,100,19.9,2022-07-28
1838,413,39.9,2025-04-09
1839,533,19.9,2022-09-01
1840,631,19.9,2023-07-14
1841,952,39.9,2024-12-17
1842,748,39.9,2023-10-18
1843,520,19.9,2024-05-28
1844,66,29.9,2023-03-11
1845,483,29.9,2023-10-28
1846,226,19.9,2024-08-01
1847,770,19.9,2024-05-16
1848,140,39.9,2024-07-21
1849,892,19.9,2023-01-29
1850,505,19.9,2024-09-05
1851,593,29.9,2023-03-20
1852,297,39.9,2023-08-14
1853,46,39.9,2022-10-22
1854,988,19.9,2023-05-06
1855,370,19.9,2024-09-01
1856,452,19.9,2025-01-15
1857,27,39.9,2022-10-04
1858,521,19.9,2023-09-23
1859,968,19.9,2022-10-03
1860,329,19.9,2022-12-06
1861,491,29.9,2023-12-08
1862,688,39.9,2025-01-05
1863,38,39.9,2024-06-13
1864,568,19.9,2025-05-23
1865,394,39.9,2024-08-20
1866,287,29.9,2022-09-30
1867,978,29.9,2022-12-06
1868,632,19.9,2023-02-01
1869,303,19.9,2023-03-31
1870,62,29.9,2024-08-02
1871,521,29.9,2023-12-28
1872,879,39.9,2022-07-02
1873,319,39.9,2025-05-22
1874,692,19.9,2023-05-23
1875,526,29.9,2023-06-16
1876,279,29.9,2025-03-16
1877,593,39.9,2024-08-01
1878,616,19.9,2024-03-27
1879,560,29.9,2022-09-11
1880,828,19.9,2023-12-21
1881,815,39.9,2023-01-21
1882,29,29.9,2024-05-30
1883,861,19.9,2022-07-20
1884,876,19.9,2023-07-17
1885,769,29.9,2024-12-12
1886,177,29.9,2023-10-14
1887,526,29.9,2022-07-05
1888,932,29.9,2025-01-12
1889,319,29.9,2023-09-21
1890,994,39.9,2024-10-02
1891,550,19.9,2023-07-29
1892,582,39.9,2022-09-29
1893,58,19.9,2025-04-14
1894,363,29.9,2023-12-27
1895,964,19.9,2024-08-05
1896,267,29.9,2023-03-14
1897,305,19.9,2023-01-10
1898,697,29.9,2023-08-03
1899,42,19.9,2023-10-19
1900,994,29.9,2023-12-27
1901,976,29.9,2022-10-24
1902,754,19.9,2022-10-05
1903,420,39.9,2025-03-29
1904,723,39.9,2023-11-13
1905,770,19.9,2022-09-05
1906,996,39.9,2022-07-19
1907,664,39.9,2024-11-27
1908,301,19.9,2023-06-08
1909,876,29.9,2023-04-16
1910,672,39.9,2023-06-08
1911,586,19.9,2024-11-06
1912,301,19.9,2024-10-22
1913,817,19.9,2022-12-26
1914,737,19.9,2023-02-19
1915,964,19.9,2022-06-14
1916,283,39.9,2024-07-17
1917,654,19.9,2023-12-05
1918,490,19.9,2023-07-16
1919,957,29.9,2024-02-04
1920,138,19.9,2022-09-01
1921,569,39.9,2024-12-13
1922,309,39.9,2022-09-21
1923,468,19.9,2022-07-01
1924,767,29.9,2022-12-08
1925,721,29.9,2024-09-10
1926,438,19.9,2025-03-01
1927,44,29.9,2024-04-15
1928,437,39.9,2024-08-27
1929,779,39.9,2025-01-16
1930,616,39.9,2024-08-28
1931,967,39.9,2022-11-30
1932,228,19.9,2022-08-22
1933,47,29.9,2023-12-09
1934,933,29.9,2024-02-16
1935,252,39.9,2024-11-11
1936,557,39.9,2023-10-03
1937,977,19.9,2022-08-29
1938,502,39.9,2023-05-07
1939,762,19.9,2022-11-24
1940,670,29.9,2022-11-11
1941,938,29.9,2023-01-27
1942,512,29.9,2025-03-30
1943,471,29.9,2023-08-25
1944,643,19.9,2025-01-01
1945,375,29.9,2022-09-23
1946,280,29.9,2024-01-17
1947,198,19.9,2025-03-01
1948,179,19.9,2023-11-19
1949,736,29.9,2023-11-27
1950,496,29.9,2024-11-05
1951,718,39.9,2023-05-31
1952,623,19.9,2022-09-18
1953,632,29.9,2023-01-07
1954,71,39.9,2024-01-31
1955,631,39.9,2024-03-29
1956,220,29.9,2024-04-04
1957,698,19.9,2022-06-10
1958,550,29.9,2024-03-16
1959,783,29.9,2023-01-16
1960,571,39.9,2024-04-29
1961,546,39.9,2024-05-03
1962,205,39.9,2022-12-04
1963,510,29.9,2023-10-22
1964,196,19.9,2024-04-27
1965,965,39.9,2023-10-17
1966,51,29.9,2023-05-26
1967,226,19.9,2023-07-11
1968,572,39.9,2024-01-24
1969,977,19.9,2023-12-01
1970,191,29.9,2023-08-31
1971,142,29.9,2025-02-03
1972,409,19.9,2025-02-10
1973,568,29.9,2024-12-20
1974,322,19.9,2024-11-06
1975,302,19.9,2023-11-03
1976,635,29.9,2023-04-05
1977,909,39.9,2022-09-22
1978,717,29.9,2022-11-16
1979,6,19.9,2025-05-22
1980,970,39.9,2023-09-08
1981,427,19.9,2023-12-31
1982,654,19.9,2024-02-10
1983,400,19.9,2025-05-25
1984,189,39.9,2024-08-16
1985,861,39.9,2022-10-06
1986,908,39.9,2022-09-25
1987,899,19.9,2025-01-09
1988,545,19.9,2023-12-23
1989,628,29.9,2023-02-11
1990,268,39.9,2023-10-03
1991,959,19.9,2023-01-19
1992,480,19.9,2025-02-09
1993,325,19.9,2022-07-16
1994,8,29.9,2023-12-10
1995,331,29.9,2023-04-12
1996,587,29.9,2023-05-18
1997,483,19.9,2022-06-08
1998,298,39.9,2023-08-14
1999,728,39.9,2024-05-08
2000,937,39.9,2024-09-13
2001,872,29.9,2023-07-26
2002,180,39.9,2024-03-03
2003,931,29.9,2024-03-17
2004,781,39.9,2023-04-25
2005,167,29.9,2024-04-26
2006,814,29.9,2023-06-03
2007,23,19.9,2022-07-07
2008,257,29.9,2024-11-27
2009,623,39.9,2024-10-09
2010,302,19.9,2024-10-19
2011,239,39.9,2024-01-26
2012,59,29.9,2023-05-06
2013,808,39.9,2023-06-26
2014,888,29.9,2024-10-15
2015,354,39.9,2024-10-23
2016,460,39.9,2024-08-14
2017,729,39.9,2025-03-17
2018,42,29.9,2025-04-29
2019,616,29.9,2023-02-26
2020,841,29.9,2024-11-16
2021,291,19.9,2023-08-14
2022,55,19.9,2024-05-23
2023,444,29.9,2024-09-14
2024,8,39.9,2022-10-16
2025,894,19.9,2024-02-16
2026,930,29.9,2022-10-29
2027,911,29.9,2023-08-05
2028,992,19.9,2022-11-03
2029,456,39.9,2024-01-09
2030,796,39.9,2023-10-14
2031,182,29.9,2024-03-02
2032,169,29.9,2024-05-17
2033,761,39.9,2023-03-07
2034,964,19.9,2023-01-28
2035,516,19.9,2025-05-03
2036,49,29.9,2022-09-20
2037,454,19.9,2023-01-29
2038,318,19.9,2025-03-30
2039,801,29.9,2024-10-08
2040,508,29.9,2023-12-04
2041,734,39.9,2024-10-21
2042,278,19.9,2023-02-14
2043,341,29.9,2023-02-22
2044,79,19.9,2025-04-21
2045,5,39.9,2022-12-31
2046,705,39.9,2024-03-04
2047,992,19.9,2024-01-29
2048,104,29.9,2022-10-28
2049,401,19.9,2024-01-21
2050,364,39.9,2025-01-07
2051,86,39.9,2024-06-08
2052,541,39.9,2024-10-11
2053,652,19.9,2024-06-05
2054,389,19.9,2024-01-02
2055,633,29.9,2023-10-03
2056,376,39.9,2022-09-12
2057,227,39.9,2025-04-10
2058,670,19.9,2023-11-29
2059,384,29.9,2025-05-24
2060,762,29.9,2024-04-27
2061,625,39.9,2025-05-23
2062,274,29.9,2024-01-24
2063,215,29.9,2025-01-03
2064,517,29.9,2022-11-10
2065,91,19.9,2023-08-23
2066,956,29.9,2022-09-08
2067,650,39.9,2024-10-08
2068,922,39.9,2025-03-25
2069,946,19.9,2023-11-20
2070,933,19.9,2022-07-14
2071,97,29.9,2025-03-29
2072,518,19.9,2023-12-04
2073,590,29.9,2023-12-16
2074,391,29.9,2023-05-22
2075,218,19.9,2025-04-21
2076,706,39.9,2024-02-08
2077,581,19.9,2025-05-02
2078,240,39.9,2025-04-01
2079,916,29.9,2024-03-23
2080,57,29.9,2023-11-25
2081,517,19.9,2025-03-01
2082,460,39.9,2023-08-19
2083,953,39.9,2023-01-28
2084,820,29.9,2023-11-18
2085,104,19.9,2023-04-07
2086,179,19.9,2023-04-08
2087,190,29.9,2024-12-27
2088,998,39.9,2022-12-03
2089,198,19.9,2024-07-16
2090,13,39.9,2023-07-01
2091,996,19.9,2025-03-13
2092,756,39.9,2024-09-12
2093,826,39.9,2023-10-30
2094,230,19.9,2024-06-30
2095,373,39.9,2022-09-01
2096,904,39.9,2023-07-10
2097,805,19.9,2024-12-28
2098,320,19.9,2024-04-05
2099,114,29.9,2022-07-29
2100,322,39.9,2024-03-29
2101,947,39.9,2024-01-05
2102,46,29.9,2023-01-02
2103,352,19.9,2023-06-24
2104,116,39.9,2025-04-19
2105,832,39.9,2024-08-02
2106,99,19.9,2023-06-19
2107,461,29.9,2022-10-24
2108,50,39.9,2024-04-11
2109,302,19.9,2023-04-29
2110,479,29.9,2022-06-09
2111,463,19.9,2025-01-02
2112,810,29.9,2023-02-14
2113,666,29.9,2023-05-20
2114,81,39.9,2024-11-07
2115,171,19.9,2024-07-21
2116,658,19.9,2023-03-25
2117,404,39.9,2023-06-25
2118,993,29.9,2024-09-04
2119,667,39.9,2024-02-26
2120,702,39.9,2023-04-05
2121,60,39.9,2024-08-16
2122,278,39.9,2022-08-31
2123,840,39.9,2022-11-10
2124,6,39.9,2022-06-17
2125,622,19.9,2024-12-22
2126,643,29.9,2023-10-16
2127,919,19.9,2022-06-29
2128,453,19.9,2024-06-08
2129,519,29.9,2023-01-30
2130,771,29.9,2023-08-07
2131,835,19.9,2023-04-03
2132,441,29.9,2024-09-15
2133,411,39.9,2023-01-26
2134,726,19.9,2023-06-09
2135,505,19.9,2024-10-17
2136,450,19.9,2024-02-14
2137,756,29.9,2023-07-07
2138,882,19.9,2023-11-02
2139,874,29.9,2022-11-26
2140,712,19.9,2023-01-15
2141,535,29.9,2025-05-29
2142,233,29.9,2023-02-04
2143,514,19.9,2022-10-17
2144,799,19.9,2023-11-18
2145,123,39.9,2022-11-29
2146,457,29.9,2024-10-28
2147,215,39.9,2024-06-13
2148,720,19.9,2023-04-24
2149,357,19.9,2022-08-21
2150,417,19.9,2025-02-14
2151,158,19.9,2022-12-01
2152,309,19.9,2023-03-11
2153,719,39.9,2023-12-28
2154,735,19.9,2024-05-22
2155,236,29.9,2022-10-28
2156,265,39.9,2023-05-18
2157,977,39.9,2025-05-12
2158,195,39.9,2024-06-24
2159,767,19.9,2025-03-25
2160,242,39.9,2022-11-15
2161,207,29.9,2024-02-09
2162,875,39.9,2023-02-09
2163,628,29.9,2024-07-27
2164,460,39.9,2024-06-25
2165,267,39.9,2023-11-26
2166,212,39.9,2024-06-16
2167,509,39.9,2024-01-30
2168,221,29.9,2024-05-31
2169,869,39.9,2022-06-08
2170,750,29.9,2023-08-21
2171,834,19.9,2024-07-08
2172,981,29.9,2024-01-09
2173,516,19.9,2023-07-02
2174,289,39.9,2024-07-03
2175,383,39.9,2023-12-05
2176,730,19.9,2024-04-08
2177,128,29.9,2024-11-22
2178,503,29.9,2022-07-17
2179,345,29.9,2023-10-15
2180,478,19.9,2022-07-10
2181,419,39.9,2022-07-25
2182,622,19.9,2023-05-19
2183,621,19.9,2023-05-04
2184,956,39.9,2025-05-19
2185,732,39.9,2024-07-23
2186,180,39.9,2024-12-18
2187,335,19.9,2022-06-28
2188,770,39.9,2023-07-17
2189,353,29.9,2023-11-14
2190,164,39.9,2023-04-29
2191,483,29.9,2023-11-26
2192,249,29.9,2023-12-27
2193,552,39.9,2025-01-08
2194,880,29.9,2023-03-14
2195,66,29.9,2023-11-15
2196,485,39.9,2022-06-06
2197,899,39.9,2024-09-20
2198,708,29.9,2025-04-11
2199,860,29.9,2023-04-02
2200,977,19.9,2025-04-12
2201,624,39.9,2023-03-07
2202,298,29.9,2024-03-30
2203,324,29.9,2022-09-21
2204,963,39.9,2023-08-08
2205,508,39.9,2025-01-16
2206,805,19.9,2022-10-31
2207,589,19.9,2022-12-03
2208,628,29.9,2024-12-30
2209,305,19.9,2025-05-10
2210,806,39.9,2022-12-23
2211,232,39.9,2024-04-12
2212,528,39.9,2022-06-14
2213,636,19.9,2023-10-26
2214,256,29.9,2024-04-09
2215,25,29.9,2022-08-30
2216,560,19.9,2022-12-06
2217,572,29.9,2022-09-30
2218,733,39.9,2024-06-20
2219,755,39.9,2024-10-28
2220,941,19.9,2024-03-02
2221,860,19.9,2024-01-10
2222,490,19.9,2022-06-28
2223,184,19.9,2024-04-04
2224,771,39.9,2024-05-25
2225,357,19.9,2022-09-25
2226,525,39.9,2025-05-26
2227,911,39.9,2024-03-27
2228,422,39.9,2025-05-25
2229,36,39.9,2024-07-12
2230,980,29.9,2025-04-02
2231,542,19.9,2025-04-15
2232,342,29.9,2024-10-16
2233,222,39.9,2024-02-16
2234,255,39.9,2023-12-25
2235,170,19.9,2023-02-01
2236,382,29.9,2025-02-25
2237,417,29.9,2023-08-14
2238,361,39.9,2023-08-21
2239,347,19.9,2023-01-29
2240,779,39.9,2023-11-12
2241,787,19.9,2023-10-12
2242,95,39.9,2025-03-09
2243,627,19.9,2022-12-27
2244,810,19.9,2023-11-18
2245,63,19.9,2024-06-06
2246,785,39.9,2024-12-29
2247,504,39.9,2023-04-23
2248,930,19.9,2024-11-25
2249,451,19.9,2023-11-02
2250,77,29.9,2024-03-18
2251,742,39.9,2023-04-20
2252,184,19.9,2023-02-07
2253,491,29.9,2023-10-27
2254,368,39.9,2023-01-30
2255,199,29.9,2024-12-01
2256,719,29.9,2023-04-19
2257,26,19.9,2024-05-15
2258,223,29.9,2024-12-29
2259,340,39.9,2022-12-25
2260,669,19.9,2023-03-23
2261,303,29.9,2025-04-05
2262,935,29.9,2023-11-27
2263,288,39.9,2023-10-08
2264,327,19.9,2023-04-10
2265,271,19.9,2024-09-19
2266,534,39.9,2023-08-15
2267,981,29.9,2023-01-21
2268,455,19.9,2022-06-19
2269,168,39.9,2024-03-01
2270,583,29.9,2024-08-01
2271,318,19.9,2024-03-28
2272,341,19.9,2024-02-04
2273,121,39.9,2025-02-03
2274,918,19.9,2023-11-30
2275,901,29.9,2023-11-09
2276,793,29.9,2023-10-23
2277,174,29.9,2023-04-07
2278,856,39.9,2024-09-20
2279,619,39.9,2024-07-26
2280,386,39.9,2024-08-06
2281,202,19.9,2024-03-20
2282,456,39.9,2024-10-15
2283,436,29.9,2024-08-30
2284,731,39.9,2023-09-05
2285,496,29.9,2024-01-28
2286,999,29.9,2023-11-05
2287,569,29.9,2022-10-07
2288,17,19.9,2024-05-30
2289,752,19.9,2024-01-04
2290,290,39.9,2024-05-23
2291,509,29.9,2022-09-25
2292,470,39.9,2024-10-05
2293,735,19.9,2025-05-05
2294,217,39.9,2023-06-23
2295,474,39.9,2024-06-20
2296,764,39.9,2024-06-29
2297,777,29.9,2025-03-09
2298,727,19.9,2023-12-17
2299,830,29.9,2023-12-18
2300,863,29.9,2024-08-11
2301,926,19.9,2022-11-29
2302,26,39.9,2023-10-08
2303,243,29.9,2023-03-14
2304,96,39.9,2025-05-23
2305,381,19.9,2024-03-07
2306,21,39.9,2023-09-02
2307,364,39.9,2025-03-20
2308,91,39.9,2025-04-02
2309,935,39.9,2024-02-12
2310,133,29.9,2023-03-27
2311,615,19.9,2023-11-07
2312,523,39.9,2023-12-02
2313,204,29.9,2024-03-04
2314,675,19.9,2023-11-15
2315,877,29.9,2023-07-18
2316,983,39.9,2024-08-16
2317,702,19.9,2024-09-03
2318,159,19.9,2022-07-23
2319,299,39.9,2024-01-12
2320,38,29.9,2025-03-15
2321,670,29.9,2024-05-20
2322,23,29.9,2024-06-21
2323,935,19.9,2023-06-17
2324,843,19.9,2022-08-13
2325,393,29.9,2022-08-06
2326,381,19.9,2023-12-11
2327,190,19.9,2024-05-19
2328,971,19.9,2023-07-22
2329,847,19.9,2024-10-25
2330,400,39.9,2023-03-15
2331,997,39.9,2023-02-19
2332,615,19.9,2023-12-11
2333,277,39.9,2023-03-21
2334,928,29.9,2024-11-30
2335,906,19.9,2025-02-16
2336,301,39.9,2023-03-30
2337,717,39.9,2024-10-25
2338,257,29.9,2024-02-01
2339,212,39.9,2024-07-16
2340,142,19.9,2025-02-09
2341,682,19.9,2022-12-22
2342,990,39.9,2024-12-20
2343,976,39.9,2024-01-04
2344,4,39.9,2024-12-17
2345,816,19.9,2022-06-06
2346,723,39.9,2023-01-07
2347,135,29.9,2023-04-13
2348,553,39.9,2022-07-15
2349,783,29.9,2023-08-04
2350,115,39.9,2024-12-02
2351,841,29.9,2025-01-15
2352,456,29.9,2024-11-09
2353,700,19.9,2022-10-23
2354,442,39.9,2022-08-30
2355,302,29.9,2023-09-27
2356,660,19.9,2022-11-25
2357,205,39.9,2024-08-06
2358,219,29.9,2025-02-09
2359,643,29.9,2025-03-31
2360,616,39.9,2022-08-09
2361,924,19.9,2023-05-14
2362,169,19.9,2024-03-26
2363,566,19.9,2022-11-25
2364,718,19.9,2025-05-03
2365,935,39.9,2023-09-16
2366,671,29.9,2023-09-18
2367,694,19.9,2024-04-11
2368,555,19.9,2024-04-16
2369,53,39.9,2025-01-13
2370,894,39.9,2024-11-21
2371,710,29.9,2022-09-10
2372,941,39.9,2023-08-10
2373,289,39.9,2023-08-03
2374,574,29.9,2025-03-14
2375,712,39.9,2023-06-04
2376,204,39.9,2024-10-10
2377,457,29.9,2022-07-27
2378,214,39.9,2024-07-06
2379,167,39.9,2023-01-13
2380,315,29.9,2023-07-05
2381,180,29.9,2024-05-11
2382,649,29.9,2023-06-19
2383,629,29.9,2024-10-09
2384,613,39.9,2024-06-19
2385,855,19.9,2024-04-19
2386,376,39.9,2023-04-08
2387,224,39.9,2022-08-15
2388,851,19.9,2024-02-22
2389,53,39.9,2024-06-05
2390,705,19.9,2022-07-20
2391,231,39.9,2024-08-19
2392,377,19.9,2024-01-03
2393,802,19.9,2023-05-01
2394,170,29.9,2024-02-06
2395,703,39.9,2023-04-16
2396,931,19.9,2023-05-16
2397,736,39.9,2025-03-16
2398,596,39.9,2024-04-29
2399,583,29.9,2023-04-12
2400,822,29.9,2023-06-09
2401,417,39.9,2024-04-21
2402,950,39.9,2024-08-18
2403,683,39.9,2022-12-07
2404,95,19.9,2022-07-21
2405,909,39.9,2023-01-24
2406,237,39.9,2024-01-23
2407,625,19.9,2024-08-20
2408,432,39.9,2025-03-05
2409,951,39.9,2023-11-13
2410,1,19.9,2025-02-04
2411,380,19.9,2024-01-08
2412,279,39.9,2022-07-20
2413,417,19.9,2022-09-06
2414,385,39.9,2023-02-02
2415,144,29.9,2023-11-16
2416,169,39.9,2024-10-08
2417,385,19.9,2024-08-22
2418,829,19.9,2022-08-15
2419,312,19.9,2024-07-13
2420,990,29.9,2022-07-28
2421,802,29.9,2024-07-02
2422,429,19.9,2022-06-19
2423,62,39.9,2023-12-14
2424,822,19.9,2022-10-10
2425,135,29.9,2024-12-24
2426,288,19.9,2024-04-01
2427,799,39.9,2024-01-14
2428,892,19.9,2023-03-17
2429,978,39.9,2024-09-30
2430,23,39.9,2025-01-11
2431,982,39.9,2024-02-14
2432,569,39.9,2024-08-05
2433,600,39.9,2024-11-20
2434,829,29.9,2023-01-03
2435,71,19.9,2023-10-29
2436,45,29.9,2023-01-07
2437,754,39.9,2023-12-13
2438,461,19.9,2024-01-09
2439,899,39.9,2023-03-29
2440,306,29.9,2024-07-15
2441,324,39.9,2024-12-28
2442,440,19.9,2025-02-26
2443,320,39.9,2025-02-24
2444,962,39.9,2023-07-07
2445,799,19.9,2024-04-09
2446,386,29.9,2025-04-19
2447,312,19.9,2025-01-04
2448,735,39.9,2025-04-24
2449,757,39.9,2025-03-30
2450,694,39.9,2022-06-23
2451,543,29.9,2024-08-22
2452,208,39.9,2023-06-22
2453,385,39.9,2024-05-06
2454,250,19.9,2024-05-13
2455,652,39.9,2025-04-09
2456,909,19.9,2023-07-30
2457,76,19.9,2023-10-29
2458,850,39.9,2022-12-07
2459,576,39.9,2024-08-03
2460,495,39.9,2023-04-22
2461,100,39.9,2023-02-24
2462,312,39.9,2024-05-14
2463,632,19.9,2023-05-03
2464,310,29.9,2023-07-08
2465,951,19.9,2022-07-16
2466,934,19.9,2022-09-28
2467,101,29.9,2022-08-23
2468,607,39.9,2023-01-23
2469,147,39.9,2024-02-17
2470,151,39.9,2024-08-04
2471,554,19.9,2025-03-09
2472,870,39.9,2025-01-01
2473,974,29.9,2022-09-21
2474,159,29.9,2022-11-11
2475,461,29.9,2023-09-10
2476,500,39.9,2024-07-07
2477,166,39.9,2022-08-14
2478,27,19.9,2025-02-16
2479,508,19.9,2025-05-10
2480,432,29.9,2024-04-16
2481,946,39.9,2025-03-09
2482,843,39.9,2023-07-20
2483,105,19.9,2022-12-01
2484,737,29.9,2025-05-21
2485,23,29.9,2022-11-19
2486,399,29.9,2023-02-23
2487,248,19.9,2022-07-25
2488,337,29.9,2023-09-16
2489,494,39.9,2024-05-03
2490,234,19.9,2024-09-16
2491,761,19.9,2023-08-16
2492,598,19.9,2023-07-15
2493,998,39.9,2024-06-13
2494,710,39.9,2024-01-07
2495,898,29.9,2022-11-12
2496,654,39.9,2023-03-15
2497,419,29.9,2023-07-17
2498,27,19.9,2023-12-04
2499,474,39.9,2024-09-12
2500,36,19.9,2023-12-28
2501,75,39.9,2022-12-17
2502,763,19.9,2023-06-21
2503,371,39.9,2023-10-14
2504,445,19.9,2024-01-02
2505,663,19.9,2023-03-13
2506,587,19.9,2024-04-02
2507,692,39.9,2024-12-01
2508,222,39.9,2024-10-10
2509,980,39.9,2024-06-18
2510,118,19.9,2023-10-05
2511,359,29.9,2023-03-01
2512,322,39.9,2022-09-09
2513,168,39.9,2025-04-29
2514,871,19.9,2022-07-28
2515,433,29.9,2024-04-22
2516,380,19.9,2023-10-08
2517,490,39.9,2022-11-21
2518,626,29.9,2024-09-23
2519,147,29.9,2023-09-15
2520,531,19.9,2024-12-23
2521,987,29.9,2023-11-04
2522,623,39.9,2024-07-18
2523,82,39.9,2022-07-11
2524,53,29.9,2024-11-03
2525,301,29.9,2024-06-10
2526,667,19.9,2023-04-13
2527,701,19.9,2022-08-02
2528,30,19.9,2023-10-17
2529,166,19.9,2022-11-14
2530,76,19.9,2024-01-09
2531,667,39.9,2025-01-18
2532,918,39.9,2025-04-23
2533,85,39.9,2024-10-05
2534,694,19.9,2022-06-06
2535,886,19.9,2023-05-09
2536,964,39.9,2023-10-13
2537,79,39.9,2023-10-18
2538,924,39.9,2023-10-06
2539,206,29.9,2023-08-10
2540,293,39.9,2024-12-31
2541,784,39.9,2024-01-18
2542,267,29.9,2024-12-18
2543,987,29.9,2025-03-24
2544,423,39.9,2024-12-18
2545,993,29.9,2022-09-23
2546,286,39.9,2022-08-16
2547,563,29.9,2024-04-01
2548,813,29.9,2024-06-18
2549,770,19.9,2024-12-05
2550,385,29.9,2024-02-09
2551,574,29.9,2023-12-10
2552,945,19.9,2023-03-27
2553,193,19.9,2024-02-17
2554,748,29.9,2023-09-26
2555,734,39.9,2024-10-24
2556,574,39.9,2022-10-18
2557,818,39.9,2023-09-19
2558,524,19.9,2023-03-08
2559,551,29.9,2022-10-18
2560,149,29.9,2022-06-15
2561,368,39.9,2022-11-20
2562,875,39.9,2024-12-29
2563,809,39.9,2023-05-09
2564,141,39.9,2025-01-06
2565,693,19.9,2024-01-17
2566,813,39.9,2024-03-17
2567,395,39.9,2022-08-06
2568,622,39.9,2023-10-22
2569,95,19.9,2023-04-23
2570,287,39.9,2025-01-03
2571,231,19.9,2022-07-31
2572,941,19.9,2025-02-21
2573,203,39.9,2025-04-15
2574,107,29.9,2024-02-25
2575,46,19.9,2024-06-28
2576,385,39.9,2023-03-29
2577,732,29.9,2023-12-23
2578,173,39.9,2024-08-06
2579,689,29.9,2022-08-19
2580,401,19.9,2023-10-15
2581,467,19.9,2024-08-04
2582,863,19.9,2024-03-24
2583,87,19.9,2024-07-24
2584,520,29.9,2022-09-27
2585,779,19.9,2023-04-02
2586,411,19.9,2023-10-16
2587,550,19.9,2025-02-13
2588,194,29.9,2025-05-31
2589,542,29.9,2023-12-20
2590,100,19.9,2025-02-20
2591,501,39.9,2023-03-06
2592,776,19.9,2023-09-07
2593,321,19.9,2025-05-02
2594,267,29.9,2023-04-02
2595,347,39.9,2022-12-10
2596,868,19.9,2024-04-23
2597,820,29.9,2022-10-17
2598,5,39.9,2023-04-07
2599,304,29.9,2023-05-29
2600,759,19.9,2023-03-19
2601,968,29.9,2023-09-21
2602,601,39.9,2024-10-23
2603,243,39.9,2024-03-06
2604,213,39.9,2022-11-27
2605,889,19.9,2025-05-08
2606,894,39.9,2024-03-30
2607,868,39.9,2025-03-01
2608,510,19.9,2022-09-20
2609,741,19.9,2023-03-01
2610,626,29.9,2024-01-08
2611,245,29.9,2024-08-14
2612,304,39.9,2023-01-31
2613,290,29.9,2022-07-16
2614,186,19.9,2022-09-14
2615,563,19.9,2024-03-03
2616,430,19.9,2023-12-20
2617,584,19.9,2022-07-03
2618,398,19.9,2022-10-29
2619,439,29.9,2022-06-25
2620,863,19.9,2024-12-13
2621,926,39.9,2024-03-30
2622,619,29.9,2024-10-21
2623,575,29.9,2024-05-12
2624,365,29.9,2025-05-22
2625,402,29.9,2024-05-08
2626,408,19.9,2022-06-28
2627,633,29.9,2025-03-30
2628,66,19.9,2022-10-31
2629,333,39.9,2024-07-02
2630,806,19.9,2024-06-27
2631,485,29.9,2025-01-10
2632,28,19.9,2023-07-20
2633,782,19.9,2025-05-26
2634,787,29.9,2022-07-23
2635,858,39.9,2024-12-21
2636,702,19.9,2022-06-22
2637,295,29.9,2022-07-19
2638,212,29.9,2023-02-14
2639,499,29.9,2025-05-21
2640,273,29.9,2023-01-23
2641,879,29.9,2023-12-30
2642,905,29.9,2025-03-08
2643,857,39.9,2024-01-10
2644,552,19.9,2023-01-07
2645,132,19.9,2023-06-10
2646,796,19.9,2024-02-29
2647,341,29.9,2023-09-04
2648,362,19.9,2024-01-05
2649,20,29.9,2024-04-06
2650,544,39.9,2023-05-20
2651,84,39.9,2023-12-12
2652,80,29.9,2023-05-22
2653,21,29.9,2023-10-04
2654,168,29.9,2024-02-05
2655,438,39.9,2024-02-08
2656,286,39.9,2023-04-14
2657,559,29.9,2024-08-07
2658,222,39.9,2022-06-15
2659,677,19.9,2023-04-23
2660,312,29.9,2022-08-10
2661,458,19.9,2022-06-13
2662,498,29.9,2023-01-18
2663,716,39.9,2023-08-06
2664,226,39.9,2023-08-09
2665,143,39.9,2023-07-10
2666,952,29.9,2023-01-16
2667,949,39.9,2023-12-10
2668,93,39.9,2023-11-20
2669,45,19.9,2022-09-23
2670,448,19.9,2024-11-20
2671,549,39.9,2023-08-18
2672,199,19.9,2025-03-27
2673,503,29.9,2023-02-17
2674,332,39.9,2024-11-02
2675,571,29.9,2024-05-14
2676,259,29.9,2023-10-13
2677,218,19.9,2024-05-17
2678,980,29.9,2024-03-13
2679,699,29.9,2023-08-19
2680,241,39.9,2025-04-29
