id_evento,id_usuario,acao,data_hora
4400,472,pause,2025-04-01 18:47:15
4401,408,dislike,2023-03-05 15:40:27
4402,231,logout,2024-01-11 06:42:25
4403,89,like,2025-05-13 03:21:11
4404,899,like,2024-03-29 17:35:22
4405,784,play,2024-11-25 14:53:33
4406,618,play,2022-12-28 14:58:40
4407,114,play,2024-08-20 05:41:14
4408,100,pause,2024-07-18 13:28:30
4409,136,login,2025-03-15 08:20:24
4410,148,pause,2024-02-02 08:24:37
4411,650,login,2024-10-12 06:06:17
4412,945,logout,2022-08-28 00:30:46
4413,164,dislike,2022-07-01 00:03:59
4414,970,pause,2022-07-29 03:13:15
4415,107,play,2022-12-30 17:18:21
4416,49,like,2025-04-22 04:04:04
4417,660,logout,2023-11-10 04:06:14
4418,244,logout,2025-04-10 02:20:31
4419,357,play,2024-06-07 18:06:57
4420,427,dislike,2024-10-16 05:46:09
4421,393,play,2023-09-04 06:22:52
4422,13,dislike,2023-04-12 22:33:02
4423,216,play,2023-09-27 09:17:09
4424,922,play,2024-04-08 07:01:39
4425,275,play,2023-08-18 23:27:43
4426,587,logout,2024-05-19 07:00:18
4427,351,play,2024-03-27 16:53:16
4428,595,play,2023-10-06 17:58:06
4429,918,play,2022-09-02 18:15:07
4430,259,like,2023-07-26 23:16:11
4431,827,play,2022-09-15 20:01:47
4432,243,login,2022-10-05 21:11:30
4433,236,pause,2024-05-04 10:57:33
4434,569,like,2024-01-04 19:45:01
4435,50,play,2025-05-07 18:27:40
4436,977,dislike,2023-04-04 11:05:57
4437,63,pause,2023-11-17 13:59:57
4438,117,like,2025-02-25 11:07:19
4439,176,play,2023-03-04 03:54:24
4440,648,pause,2025-05-24 07:34:56
4441,400,like,2024-10-09 19:45:29
4442,809,login,2024-02-25 09:05:02
4443,222,play,2024-06-11 15:17:17
4444,904,pause,2024-11-30 08:17:05
4445,585,play,2023-08-28 09:07:13
4446,372,dislike,2024-08-10 01:03:09
4447,958,login,2022-11-20 15:44:12
4448,988,dislike,2025-04-20 14:15:57
4449,44,dislike,2022-07-23 04:31:05
4450,875,like,2025-02-26 07:11:34
4451,626,like,2024-07-03 01:16:59
4452,954,dislike,2022-11-02 22:17:38
4453,598,pause,2024-04-06 05:32:59
4454,622,dislike,2025-04-24 13:38:08
4455,25,logout,2023-01-19 22:23:40
4456,683,login,2024-12-07 22:01:57
4457,457,play,2023-09-13 01:53:09
4458,954,logout,2024-03-04 22:30:58
4459,648,login,2023-04-19 20:39:25
4460,177,dislike,2023-02-27 08:39:25
4461,75,logout,2022-06-27 18:26:20
4462,741,logout,2024-08-26 05:31:20
4463,166,logout,2022-08-22 07:28:19
4464,774,dislike,2022-10-05 22:48:24
4465,82,logout,2024-12-11 18:53:13
4466,422,login,2024-01-22 10:10:36
4467,112,play,2024-07-26 22:54:49
4468,977,pause,2022-11-11 22:25:16
4469,755,dislike,2023-08-26 17:39:49
4470,54,logout,2024-06-09 04:42:03
4471,832,pause,2023-05-24 23:26:48
4472,901,play,2023-05-16 22:19:44
4473,185,play,2023-07-08 13:31:55
4474,757,logout,2023-09-27 01:51:26
4475,352,play,2022-08-15 14:10:56
4476,544,dislike,2024-02-06 12:02:05
4477,536,login,2023-08-25 11:55:31
4478,449,dislike,2025-02-25 00:53:45
4479,800,logout,2022-06-22 16:23:21
4480,372,dislike,2022-10-18 14:27:14
4481,584,pause,2023-04-15 01:30:37
4482,892,logout,2022-12-25 03:38:38
4483,437,like,2024-12-20 09:09:10
4484,809,like,2023-10-14 17:51:14
4485,28,dislike,2023-08-11 08:37:47
4486,765,logout,2023-10-06 17:25:58
4487,404,login,2023-10-28 03:36:06
4488,900,like,2024-09-29 06:15:38
4489,38,like,2024-01-06 04:46:54
4490,510,play,2024-10-24 09:44:05
4491,745,play,2023-05-18 07:22:24
4492,897,login,2023-01-22 19:24:52
4493,848,logout,2023-03-29 00:54:09
4494,566,dislike,2023-01-17 03:18:10
4495,90,login,2023-11-11 10:19:53
4496,77,like,2025-04-24 05:04:02
4497,487,logout,2024-06-06 15:48:20
4498,900,logout,2023-01-12 06:03:17
4499,686,like,2023-02-15 22:42:18
4500,792,login,2024-12-16 17:01:22
4501,40,play,2023-08-16 19:58:41
4502,272,play,2023-07-16 16:34:54
4503,717,pause,2025-02-11 10:37:11
4504,1,like,2024-09-24 06:33:44
4505,705,like,2023-02-07 01:52:36
4506,205,pause,2023-03-05 17:36:02
4507,828,pause,2025-05-21 23:47:40
4508,569,dislike,2023-01-24 18:05:35
4509,575,login,2022-10-13 11:01:29
4510,482,logout,2023-12-07 22:38:14
4511,624,login,2024-07-13 16:07:20
4512,886,play,2024-11-02 09:49:27
4513,894,play,2022-06-08 04:52:54
4514,23,logout,2024-10-22 07:35:16
4515,124,like,2023-01-16 13:14:29
4516,18,dislike,2022-10-20 03:18:50
4517,748,play,2024-09-13 22:48:59
4518,74,login,2023-03-02 17:46:14
4519,431,dislike,2022-09-04 13:13:52
4520,802,pause,2025-06-02 18:09:55
4521,709,pause,2023-03-15 09:46:44
4522,757,dislike,2023-05-04 06:06:06
4523,708,pause,2024-06-29 03:02:04
4524,415,like,2024-06-17 23:50:26
4525,868,play,2022-09-02 02:05:17
4526,526,login,2024-01-02 06:13:37
4527,168,pause,2022-10-18 16:45:16
4528,706,like,2024-11-01 01:01:18
4529,823,pause,2024-01-27 19:35:08
4530,215,play,2024-06-18 20:02:44
4531,847,play,2022-12-22 23:48:47
4532,519,login,2023-08-22 05:02:55
4533,183,like,2024-10-13 02:38:51
4534,209,pause,2024-06-06 23:20:23
4535,266,login,2023-12-13 22:15:32
4536,305,logout,2023-05-10 11:16:22
4537,120,play,2024-03-14 12:44:11
4538,928,pause,2023-04-06 17:11:39
4539,462,logout,2023-02-06 04:59:25
4540,63,login,2023-01-06 12:41:38
4541,16,dislike,2024-07-26 22:43:29
4542,565,like,2023-10-27 22:29:55
4543,998,logout,2024-01-24 18:12:57
4544,19,play,2022-08-07 21:00:37
4545,264,dislike,2024-08-23 01:38:32
4546,256,pause,2024-08-29 06:52:24
4547,563,like,2024-01-29 19:14:39
4548,454,login,2023-08-15 17:47:42
4549,385,logout,2023-12-18 11:20:46
4550,879,dislike,2022-09-09 20:43:01
4551,580,pause,2024-12-29 13:17:35
4552,263,like,2023-09-05 17:32:59
4553,26,play,2024-01-28 04:42:47
4554,603,logout,2024-04-17 22:42:35
4555,863,play,2024-10-10 13:21:55
4556,273,login,2024-03-16 18:31:49
4557,587,dislike,2025-04-06 21:34:41
4558,460,like,2024-12-18 12:04:41
4559,937,pause,2025-02-02 17:46:38
4560,521,play,2023-08-21 18:18:22
4561,428,like,2022-10-14 14:04:54
4562,237,logout,2023-11-02 13:11:21
4563,551,pause,2025-04-21 04:46:00
4564,330,login,2023-01-06 00:30:14
4565,456,logout,2024-06-05 06:09:53
4566,355,login,2024-07-24 22:56:20
4567,520,login,2024-03-13 09:43:00
4568,311,login,2024-04-09 02:09:17
4569,489,dislike,2022-09-22 23:24:36
4570,551,dislike,2022-08-24 08:31:59
4571,46,like,2024-04-06 11:36:06
4572,85,play,2022-12-05 19:47:07
4573,929,like,2025-05-27 09:36:06
4574,745,login,2023-01-31 16:26:12
4575,229,play,2023-04-01 11:03:19
4576,518,play,2023-02-22 21:33:45
4577,795,dislike,2025-04-17 02:21:17
4578,441,play,2024-10-27 13:52:33
4579,15,dislike,2023-02-16 14:22:31
4580,214,like,2023-10-26 10:30:11
4581,614,pause,2024-10-06 08:01:13
4582,529,play,2024-07-03 19:42:42
4583,291,logout,2023-04-06 05:29:45
4584,85,like,2024-03-07 20:39:25
4585,223,like,2025-05-10 13:19:32
4586,726,pause,2025-01-06 01:26:17
4587,237,dislike,2025-05-10 16:35:24
4588,390,pause,2024-07-28 02:37:29
4589,563,logout,2024-04-28 20:06:19
4590,927,dislike,2022-12-07 01:07:18
4591,278,pause,2023-08-28 17:41:15
4592,571,logout,2023-12-07 14:23:16
4593,546,pause,2025-06-04 17:58:18
4594,295,play,2024-06-03 16:35:32
4595,169,like,2023-04-21 22:08:20
4596,206,logout,2024-07-20 09:45:23
4597,851,login,2022-11-27 14:41:31
4598,742,pause,2024-05-13 07:26:54
4599,14,play,2023-09-09 22:07:50
4600,253,login,2025-05-09 17:57:28
4601,272,like,2023-09-14 20:32:45
4602,653,dislike,2024-04-17 14:18:05
4603,168,play,2025-01-20 15:56:32
4604,184,like,2024-01-07 00:26:38
4605,562,play,2025-06-04 03:18:47
4606,449,like,2025-03-23 18:03:48
4607,179,like,2024-12-13 13:38:39
4608,366,login,2025-02-20 23:29:41
4609,402,logout,2022-08-24 16:43:49
4610,956,play,2025-02-09 06:22:12
4611,483,login,2025-03-03 09:35:51
4612,492,play,2023-11-24 18:26:03
4613,49,login,2023-08-02 13:31:18
4614,678,dislike,2025-03-17 17:45:19
4615,424,pause,2023-05-05 06:22:16
4616,697,login,2022-07-31 14:07:41
4617,901,play,2024-07-21 21:23:35
4618,456,dislike,2023-07-20 14:00:03
4619,594,like,2023-07-23 07:58:18
4620,333,logout,2024-02-11 23:06:51
4621,999,play,2022-06-08 16:01:29
4622,627,play,2025-02-10 07:21:15
4623,676,play,2024-02-06 11:21:30
4624,478,dislike,2025-02-25 09:19:13
4625,591,login,2025-02-10 13:19:56
4626,633,pause,2025-01-10 09:41:57
4627,204,dislike,2023-08-28 02:40:01
4628,171,login,2022-08-22 09:06:56
4629,389,like,2022-06-28 18:15:46
4630,971,logout,2022-12-03 08:30:12
4631,74,like,2023-07-13 04:37:25
4632,713,dislike,2022-06-14 22:28:31
4633,349,logout,2024-04-13 05:30:48
4634,747,logout,2022-11-11 02:58:03
4635,61,like,2022-11-20 10:52:39
4636,440,play,2024-08-20 14:50:48
4637,101,dislike,2024-11-27 05:25:25
4638,941,play,2022-09-08 16:55:43
4639,793,dislike,2025-05-19 19:30:39
4640,863,login,2023-01-13 21:16:30
4641,329,dislike,2024-09-17 02:41:54
4642,350,play,2024-04-17 07:46:51
4643,108,play,2024-12-24 08:33:28
4644,234,logout,2024-02-28 01:32:47
4645,426,play,2022-12-04 12:08:55
4646,584,dislike,2025-02-22 01:04:25
4647,214,logout,2024-10-23 12:48:49
4648,414,dislike,2023-11-07 09:50:26
4649,128,play,2025-04-30 02:23:11
4650,985,pause,2023-01-17 14:14:10
4651,489,play,2025-01-30 00:36:22
4652,921,dislike,2023-03-29 21:20:27
4653,239,dislike,2024-01-14 16:49:34
4654,176,dislike,2023-07-15 22:30:55
4655,512,like,2022-07-11 23:21:06
4656,266,play,2023-09-15 18:12:34
4657,820,pause,2024-03-03 16:58:40
4658,260,like,2025-05-27 14:54:13
4659,744,like,2023-08-16 00:49:51
4660,703,pause,2022-07-24 20:46:46
4661,752,play,2023-06-20 02:52:23
4662,348,dislike,2023-08-29 12:03:47
4663,297,pause,2022-07-21 12:22:35
4664,393,pause,2023-02-24 20:38:34
4665,622,like,2022-06-18 23:36:30
4666,319,logout,2023-03-09 22:26:01
4667,400,play,2023-01-23 17:48:55
4668,761,pause,2022-11-28 09:13:14
4669,735,play,2023-08-22 18:46:32
4670,693,play,2024-11-30 00:55:20
4671,627,play,2023-06-10 10:54:14
4672,212,play,2024-02-19 08:56:19
4673,122,login,2025-04-14 02:43:50
4674,472,logout,2024-10-19 12:39:48
4675,435,like,2025-02-04 01:43:02
4676,711,logout,2023-03-23 19:19:36
4677,87,dislike,2025-04-03 13:18:21
4678,996,logout,2022-12-23 18:12:27
4679,498,dislike,2023-03-31 18:39:11
4680,341,pause,2024-11-25 16:57:07
4681,731,logout,2023-06-29 21:04:45
4682,292,dislike,2025-05-16 23:31:16
4683,238,dislike,2022-06-17 03:39:00
4684,551,like,2024-03-26 16:16:13
4685,14,pause,2024-01-14 07:58:57
4686,655,dislike,2022-06-23 09:23:59
4687,11,play,2023-09-19 08:05:00
4688,153,login,2023-01-14 07:35:16
4689,547,logout,2024-05-04 02:03:37
4690,381,logout,2024-11-25 15:39:16
4691,600,pause,2023-04-17 01:38:37
4692,304,logout,2024-10-22 06:01:08
4693,758,play,2024-02-12 08:38:40
4694,252,play,2024-07-30 23:19:37
4695,244,like,2022-12-31 06:58:00
4696,601,play,2023-12-07 17:23:28
4697,207,play,2024-04-13 01:20:37
4698,592,dislike,2025-02-14 22:20:08
4699,693,login,2022-12-21 05:52:50
4700,398,logout,2024-10-30 03:01:26
4701,980,like,2024-11-05 00:08:23
4702,924,login,2022-11-06 21:56:40
4703,550,login,2024-12-16 19:01:36
4704,76,dislike,2023-08-10 01:33:40
4705,141,dislike,2024-07-07 12:30:23
4706,123,like,2022-08-05 17:58:39
4707,788,pause,2024-03-13 07:04:40
4708,904,play,2024-11-20 20:42:59
4709,650,like,2024-01-16 21:53:29
4710,190,pause,2023-05-20 04:12:06
4711,488,play,2023-09-03 14:11:38
4712,161,dislike,2025-02-12 20:07:02
4713,628,login,2025-05-11 08:47:01
4714,420,play,2024-03-05 10:33:20
4715,761,dislike,2025-03-06 00:39:40
4716,865,play,2024-10-03 11:32:30
4717,516,pause,2023-02-16 16:25:20
4718,610,play,2023-11-24 06:24:41
4719,360,logout,2022-09-16 05:18:44
4720,573,login,2022-10-11 14:55:20
4721,328,like,2023-01-09 07:11:01
4722,942,logout,2025-02-01 06:33:44
4723,651,pause,2024-02-19 16:07:36
4724,164,pause,2023-05-18 22:15:21
4725,953,like,2024-07-05 17:18:23
4726,625,pause,2024-02-02 13:13:24
4727,82,pause,2023-09-13 21:27:19
4728,437,pause,2023-02-06 16:04:02
4729,804,login,2022-07-04 22:51:56
4730,737,like,2025-02-09 23:33:56
4731,5,logout,2023-11-07 08:27:35
4732,762,logout,2023-07-03 14:34:11
4733,162,pause,2024-04-27 13:34:00
4734,670,play,2023-11-05 15:47:00
4735,479,like,2022-09-20 03:44:35
4736,374,like,2025-05-02 01:47:03
4737,933,login,2023-07-04 19:55:52
4738,625,dislike,2024-03-03 09:35:25
4739,91,dislike,2023-05-06 00:18:19
4740,619,login,2025-01-24 17:08:04
4741,736,dislike,2023-05-07 01:49:18
4742,958,dislike,2024-10-25 15:17:04
4743,814,login,2022-09-11 21:00:27
4744,297,dislike,2024-08-17 16:23:36
4745,857,dislike,2024-12-22 12:30:21
4746,735,login,2023-05-04 22:18:55
4747,110,login,2025-01-25 15:12:19
4748,624,login,2023-07-20 15:59:48
4749,897,play,2023-05-05 19:32:26
4750,28,pause,2022-08-24 14:56:18
4751,388,like,2022-08-27 01:57:05
4752,734,pause,2023-08-08 13:48:38
4753,967,login,2023-09-14 04:24:12
4754,921,pause,2022-09-21 15:21:30
4755,834,play,2023-11-30 18:43:52
4756,780,logout,2023-12-27 17:45:48
4757,959,logout,2024-04-30 17:54:05
4758,47,login,2023-01-18 22:04:54
4759,238,like,2023-01-28 05:28:19
4760,255,dislike,2023-11-03 02:48:06
4761,53,like,2022-07-20 00:51:22
4762,159,play,2024-08-08 12:43:03
4763,81,play,2024-12-19 02:37:11
4764,924,login,2023-07-31 07:29:52
4765,5,dislike,2023-07-31 09:00:54
4766,505,login,2022-07-11 01:55:04
4767,99,like,2024-12-24 02:20:08
4768,184,pause,2025-01-13 10:24:18
4769,599,dislike,2022-11-29 10:29:20
4770,69,logout,2024-10-25 02:19:22
4771,834,play,2024-02-07 13:58:33
4772,608,like,2024-07-28 12:29:35
4773,724,dislike,2024-09-20 13:45:55
4774,156,logout,2024-10-10 02:03:11
4775,38,pause,2024-04-16 11:49:10
4776,242,dislike,2022-10-27 12:28:46
4777,753,dislike,2023-01-17 16:51:57
4778,852,pause,2024-06-19 01:36:56
4779,838,play,2023-04-10 13:07:51
4780,456,pause,2023-09-20 16:13:41
4781,454,logout,2024-02-18 20:42:28
4782,501,play,2023-04-21 21:28:44
4783,118,dislike,2024-03-20 22:57:02
4784,988,login,2024-03-01 17:50:37
4785,320,like,2025-05-10 02:03:53
4786,866,like,2023-09-02 14:54:52
4787,559,dislike,2024-04-05 07:36:41
4788,674,logout,2023-10-31 09:28:15
4789,353,login,2024-02-02 06:47:39
4790,647,like,2025-03-12 19:16:27
4791,6,dislike,2022-07-19 18:51:00
4792,189,play,2022-11-08 13:22:28
4793,970,like,2023-10-27 23:10:28
4794,585,login,2024-07-27 18:06:35
4795,776,play,2022-09-12 16:26:01
4796,857,like,2024-05-10 13:34:41
4797,853,logout,2025-01-24 07:32:32
4798,556,logout,2025-01-21 07:26:13
4799,145,dislike,2024-12-24 00:21:05
4800,891,login,2023-08-01 15:49:55
4801,538,pause,2024-09-28 14:00:18
4802,286,pause,2023-03-31 00:07:01
4803,385,like,2022-10-07 09:20:07
4804,641,play,2024-03-07 02:36:12
4805,163,login,2023-06-15 04:58:14
4806,110,like,2025-01-24 08:19:43
4807,598,logout,2023-03-18 07:40:58
4808,90,play,2023-03-27 18:04:23
4809,758,dislike,2024-10-21 11:25:10
4810,454,logout,2024-10-19 18:15:31
4811,216,login,2023-12-30 09:46:11
4812,848,pause,2024-03-30 19:19:04
4813,329,logout,2023-01-24 17:53:14
4814,913,login,2024-04-12 11:08:30
4815,140,like,2023-06-14 18:03:08
4816,858,like,2024-05-18 17:53:51
4817,602,dislike,2023-02-22 17:10:52
4818,178,pause,2025-01-21 06:29:00
4819,473,play,2024-09-09 15:03:12
4820,107,play,2025-06-04 11:57:02
4821,176,login,2024-03-09 08:53:39
4822,93,pause,2025-05-01 15:08:17
4823,14,pause,2025-05-17 04:33:51
4824,290,dislike,2022-09-16 15:20:35
4825,589,like,2023-02-06 17:02:06
4826,264,logout,2024-07-22 13:29:52
4827,727,like,2023-11-09 05:27:12
4828,377,play,2024-06-23 05:51:30
4829,669,pause,2024-11-21 08:48:05
4830,345,logout,2022-09-17 12:41:25
4831,321,login,2025-02-25 03:54:31
4832,847,logout,2024-08-18 15:34:12
4833,668,play,2024-12-27 20:00:25
4834,314,like,2024-09-29 22:07:50
4835,977,login,2024-08-01 06:05:17
4836,248,play,2022-07-20 23:05:36
4837,807,like,2023-01-11 21:42:44
4838,659,dislike,2022-08-18 03:06:28
4839,507,play,2025-01-20 22:37:57
4840,134,login,2022-11-15 15:15:09
4841,908,logout,2024-05-03 18:42:54
4842,72,login,2023-04-24 19:55:17
4843,898,dislike,2023-08-07 06:31:43
4844,489,logout,2024-08-08 05:43:01
4845,523,like,2023-04-14 18:44:50
4846,567,dislike,2023-11-20 08:44:45
4847,122,like,2024-04-27 13:58:55
4848,888,dislike,2022-12-15 11:05:46
4849,146,like,2022-09-14 09:06:11
4850,382,login,2024-06-09 11:02:54
4851,306,dislike,2023-06-30 11:23:25
4852,884,like,2025-03-23 13:25:23
4853,318,like,2022-10-23 11:01:55
4854,939,dislike,2025-02-16 19:54:35
4855,647,login,2022-10-24 12:27:39
4856,975,pause,2024-10-10 08:21:37
4857,543,like,2022-06-05 06:26:08
4858,602,pause,2024-03-09 09:15:03
4859,357,pause,2024-04-18 22:55:07
4860,344,play,2023-03-04 14:43:23
4861,315,play,2025-03-22 23:33:27
4862,782,login,2022-08-11 03:42:17
4863,860,play,2023-06-23 20:40:53
4864,134,login,2024-12-03 22:26:39
4865,574,pause,2024-08-19 05:35:16
4866,226,logout,2024-09-23 10:29:51
4867,128,play,2022-06-20 06:35:01
4868,818,dislike,2023-04-01 05:31:34
4869,947,login,2023-11-28 15:56:33
4870,692,like,2024-02-19 02:35:44
4871,140,logout,2024-12-07 10:59:49
4872,256,logout,2023-09-29 17:01:23
4873,246,login,2024-09-11 09:07:47
4874,961,dislike,2024-01-01 16:01:57
4875,2,play,2022-09-10 03:01:42
4876,616,login,2024-05-07 21:14:55
4877,170,pause,2023-07-16 19:32:37
4878,366,logout,2024-01-14 17:44:52
4879,265,pause,2022-09-01 18:48:26
4880,954,login,2022-11-10 03:05:14
4881,269,login,2024-10-08 20:25:36
4882,91,logout,2024-05-24 13:34:38
4883,655,dislike,2023-08-19 23:48:49
4884,351,like,2025-02-20 11:06:03
4885,649,play,2023-10-25 05:04:23
4886,952,logout,2023-08-23 00:55:21
4887,407,logout,2023-09-18 04:13:04
4888,731,pause,2023-06-25 14:03:42
4889,262,like,2023-06-30 19:51:24
4890,951,logout,2022-06-23 07:38:39
4891,463,play,2023-04-17 21:40:33
4892,344,pause,2024-01-21 07:59:10
4893,441,dislike,2022-11-10 14:15:10
4894,412,logout,2023-05-22 06:45:47
4895,381,play,2025-05-02 18:56:53
4896,721,login,2023-12-10 09:58:54
4897,485,dislike,2022-09-17 19:17:26
4898,96,play,2022-08-12 20:00:12
4899,877,logout,2022-12-07 00:12:15
4900,259,like,2024-12-14 12:49:56
4901,490,play,2024-04-05 08:29:40
4902,845,play,2023-08-29 18:46:36
4903,588,like,2022-11-02 13:46:53
4904,656,like,2024-08-10 21:38:20
4905,9,pause,2022-10-28 21:03:25
4906,404,pause,2023-04-27 14:01:05
4907,555,play,2022-11-17 13:57:23
4908,179,login,2023-10-01 12:54:27
4909,424,play,2025-01-04 21:06:21
4910,396,play,2024-07-08 11:54:15
4911,580,play,2024-02-14 15:59:43
4912,972,logout,2023-07-01 09:41:26
4913,778,play,2025-01-28 13:44:57
4914,120,login,2023-11-11 07:38:58
4915,234,like,2023-05-10 00:04:21
4916,453,play,2025-04-22 14:37:03
4917,546,dislike,2023-07-20 13:08:11
4918,423,like,2022-07-21 10:16:57
4919,309,login,2024-07-25 01:07:26
4920,892,play,2023-07-18 23:48:09
4921,637,pause,2025-04-04 13:25:33
4922,317,play,2022-06-29 00:34:58
4923,661,pause,2025-05-05 18:02:45
4924,293,dislike,2022-12-25 22:45:00
4925,591,play,2024-06-07 07:16:10
4926,763,play,2024-04-10 05:04:02
4927,23,dislike,2022-07-09 05:53:40
4928,643,pause,2024-07-23 01:22:46
4929,991,pause,2022-07-21 16:34:58
4930,712,like,2022-07-25 05:27:01
4931,702,dislike,2024-01-16 21:25:40
4932,945,pause,2024-01-16 15:35:30
4933,518,like,2025-03-02 03:05:58
4934,995,play,2025-05-13 22:48:31
4935,708,like,2024-06-21 20:56:12
4936,879,like,2024-11-01 01:47:13
4937,438,pause,2022-09-05 22:25:38
4938,362,pause,2023-07-05 02:22:56
4939,587,logout,2023-07-08 07:31:05
4940,35,play,2024-05-21 21:19:06
4941,190,play,2024-09-06 21:44:33
4942,255,pause,2023-07-02 21:19:29
4943,272,logout,2023-07-02 11:30:12
4944,179,like,2022-09-14 08:10:36
4945,618,play,2023-03-05 14:28:04
4946,549,like,2024-10-06 05:26:57
4947,509,dislike,2024-06-04 00:25:25
4948,370,play,2024-11-11 02:04:36
4949,381,logout,2024-01-04 03:15:24
4950,999,like,2023-05-14 22:02:23
4951,572,like,2025-01-10 03:40:06
4952,644,pause,2022-11-01 02:15:38
4953,139,play,2024-01-28 01:29:55
4954,820,login,2022-07-21 23:58:41
4955,362,logout,2025-02-17 06:56:40
4956,679,pause,2023-07-03 01:35:02
4957,848,login,2023-04-03 01:52:29
4958,464,dislike,2025-05-27 21:30:54
4959,203,dislike,2023-03-11 11:52:42
4960,229,play,2022-08-16 00:33:31
4961,754,like,2025-05-03 22:37:12
4962,398,dislike,2024-01-21 10:53:53
4963,362,play,2024-09-14 02:04:27
4964,769,dislike,2023-02-14 02:48:26
4965,7,like,2024-04-25 20:59:41
4966,452,play,2023-05-06 20:30:48
4967,884,dislike,2024-11-21 05:07:59
4968,890,pause,2022-11-11 18:11:45
4969,180,login,2025-03-11 00:09:34
4970,137,play,2023-02-21 16:11:29
4971,259,pause,2023-10-03 04:43:23
4972,380,like,2024-04-11 14:18:30
4973,723,play,2024-05-03 10:10:42
4974,490,like,2023-08-07 14:08:20
4975,379,pause,2024-04-01 16:29:48
4976,765,logout,2024-04-18 13:10:43
4977,518,like,2022-08-06 22:02:44
4978,706,play,2022-08-13 21:03:56
4979,890,like,2024-04-16 07:22:24
4980,965,dislike,2022-06-24 17:39:07
4981,672,logout,2024-10-23 11:49:44
4982,638,play,2023-09-01 13:02:59
4983,115,dislike,2023-04-02 08:34:33
4984,779,pause,2025-03-18 23:10:10
4985,828,like,2024-09-26 17:02:01
4986,941,logout,2022-11-14 15:20:26
4987,877,login,2024-11-26 09:33:44
4988,605,login,2024-04-05 09:40:11
4989,11,like,2023-05-10 22:58:47
4990,341,like,2024-07-22 14:27:51
4991,612,logout,2025-01-29 22:51:04
4992,361,logout,2022-09-19 23:36:10
4993,350,logout,2025-01-25 09:13:12
4994,751,pause,2023-03-22 10:08:30
4995,795,login,2024-07-06 19:00:01
4996,699,dislike,2025-03-13 03:47:40
4997,762,pause,2024-12-05 16:50:58
4998,340,pause,2025-02-07 14:47:53
4999,222,dislike,2023-02-11 05:03:15
5000,311,like,2023-07-02 09:37:09
5001,466,like,2025-02-27 04:02:04
5002,141,play,2023-06-11 16:26:27
5003,880,login,2025-01-26 01:10:15
5004,327,like,2023-05-15 05:22:53
5005,272,play,2023-08-08 09:56:34
5006,895,login,2023-03-03 16:36:27
5007,196,pause,2024-09-13 12:20:51
5008,430,login,2025-02-17 01:23:20
5009,278,logout,2022-07-05 23:08:24
5010,152,like,2023-12-26 05:14:31
5011,564,like,2024-02-23 11:15:43
5012,578,like,2022-08-11 23:15:04
5013,60,pause,2023-06-07 04:26:06
5014,496,dislike,2023-11-23 16:09:19
5015,151,pause,2025-01-25 05:30:11
5016,955,login,2023-12-04 09:26:26
5017,127,pause,2022-09-18 15:23:18
5018,527,play,2025-03-25 06:35:38
5019,923,like,2022-08-05 23:00:10
5020,223,logout,2024-02-27 14:25:14
5021,387,play,2024-07-01 18:14:40
5022,941,pause,2022-07-17 19:01:31
5023,989,pause,2023-06-23 19:46:56
5024,602,play,2024-11-21 02:54:54
5025,427,like,2024-01-26 05:23:47
5026,486,pause,2023-02-27 17:57:01
5027,140,pause,2024-07-18 19:47:56
5028,888,logout,2023-03-01 17:05:31
5029,33,like,2024-07-07 11:23:40
5030,733,dislike,2025-01-02 07:12:15
5031,233,like,2024-10-08 10:42:55
5032,741,pause,2023-11-14 17:25:06
5033,65,logout,2024-03-01 08:08:44
5034,174,dislike,2022-07-11 04:30:44
5035,278,logout,2023-01-02 11:04:20
5036,632,logout,2025-01-24 22:05:19
5037,437,login,2023-04-17 21:59:22
5038,334,play,2024-11-19 20:41:25
5039,524,like,2024-11-25 21:26:29
5040,79,dislike,2022-09-20 13:01:56
5041,515,like,2022-12-19 15:51:27
5042,562,play,2025-04-30 06:18:37
5043,604,login,2024-04-11 10:24:06
5044,505,login,2024-10-04 04:23:16
5045,903,logout,2024-06-07 07:39:30
5046,310,like,2023-09-18 07:41:44
5047,899,play,2023-01-01 23:45:00
5048,335,login,2022-08-05 22:48:39
5049,343,like,2025-02-15 21:52:50
5050,857,play,2024-01-08 21:39:58
5051,109,pause,2023-01-30 21:33:07
5052,46,login,2023-08-27 20:02:24
5053,211,logout,2024-04-08 10:59:44
5054,896,login,2022-10-22 11:55:15
5055,957,login,2022-08-10 13:21:16
5056,876,logout,2024-12-26 19:53:51
5057,803,dislike,2022-11-28 11:17:30
5058,339,login,2022-12-01 03:26:39
5059,465,pause,2023-02-19 06:32:51
5060,40,play,2023-10-13 04:11:23
5061,53,login,2025-04-22 20:58:31
5062,978,pause,2022-08-27 21:44:07
5063,41,play,2024-03-04 13:22:47
5064,825,pause,2024-02-14 15:30:17
5065,465,play,2022-09-08 19:18:46
5066,728,like,2022-08-26 15:04:44
5067,32,pause,2023-12-23 04:54:11
5068,264,play,2023-05-08 11:13:28
5069,544,like,2022-11-12 11:19:10
5070,814,like,2023-11-21 01:09:50
5071,537,play,2025-05-25 07:12:30
5072,485,pause,2023-02-05 20:36:44
5073,922,like,2022-12-08 09:34:08
5074,563,logout,2022-06-30 22:11:59
5075,253,like,2023-06-10 17:01:45
5076,431,logout,2023-06-03 00:42:07
5077,815,login,2023-04-30 02:18:55
