id_favorito,id_usuario,id_video,data_favorito
5251,908,359,2022-12-22 17:45:33
5252,421,897,2024-07-11 09:12:34
5253,972,977,2023-05-11 08:44:52
5254,437,4529,2023-01-09 14:36:51
5255,249,3253,2023-02-12 22:47:07
5256,899,606,2024-03-01 20:07:52
5257,204,3734,2024-02-03 10:20:36
5258,571,1036,2023-07-07 03:19:24
5259,354,2051,2024-11-16 13:33:57
5260,198,2991,2022-08-01 14:43:44
5261,228,379,2024-07-27 19:19:58
5262,847,2389,2022-09-17 04:11:16
5263,644,7,2024-12-24 19:15:50
5264,79,930,2025-01-20 00:50:58
5265,669,3782,2025-05-25 23:06:02
5266,842,1301,2023-04-09 19:54:42
5267,356,3872,2023-01-12 20:38:02
5268,690,1514,2024-01-26 12:28:39
5269,603,4074,2022-07-30 04:17:44
5270,697,3336,2023-12-08 09:29:15
5271,166,4103,2025-02-24 14:44:10
5272,25,1423,2024-06-14 20:44:06
5273,337,2244,2024-03-17 08:36:20
5274,255,2760,2024-09-22 05:55:51
5275,737,4230,2023-06-29 20:42:48
5276,337,4338,2023-09-24 07:28:21
5277,70,3334,2023-08-03 18:19:28
5278,926,3091,2023-11-06 20:15:15
5279,172,2187,2024-03-08 13:01:12
5280,548,2277,2023-10-29 22:47:39
5281,816,329,2023-10-03 20:33:06
5282,404,2453,2024-09-17 03:15:07
5283,727,2379,2022-06-09 06:54:56
5284,560,31,2022-08-29 05:49:24
5285,902,404,2022-12-16 09:28:37
5286,901,2163,2023-03-06 14:43:31
5287,23,2220,2024-11-26 15:15:04
5288,471,1361,2025-01-11 23:20:08
5289,934,1577,2022-08-07 14:57:40
5290,655,3312,2025-01-17 13:49:20
5291,581,1831,2023-01-17 03:46:16
5292,220,4894,2025-05-23 16:22:22
5293,984,540,2023-05-03 23:52:05
5294,743,648,2023-10-29 23:39:20
5295,255,2334,2022-07-09 09:19:48
5296,535,4461,2024-08-04 16:15:59
5297,57,139,2023-03-27 19:01:23
5298,114,4014,2023-11-13 16:19:03
5299,602,3473,2022-10-25 17:24:58
5300,487,4661,2024-09-08 07:22:11
5301,135,3876,2023-03-25 04:25:09
5302,371,3700,2024-10-05 06:14:56
5303,538,329,2023-08-06 08:14:17
5304,503,2558,2023-09-14 21:11:46
5305,725,130,2024-12-29 21:59:00
5306,176,3072,2023-04-23 06:06:43
5307,767,2279,2024-12-20 03:32:11
5308,145,4151,2025-05-10 17:38:07
5309,897,4504,2023-07-03 06:22:30
5310,391,2508,2024-06-03 11:26:30
5311,659,3674,2025-03-11 08:46:27
5312,340,2097,2023-09-11 10:05:56
5313,824,4348,2025-02-02 11:27:07
5314,102,208,2024-07-27 14:24:16
5315,894,4784,2025-03-08 13:31:53
5316,553,4717,2024-05-08 13:17:18
5317,678,2433,2024-12-06 03:01:33
5318,442,3452,2022-11-06 10:58:50
5319,931,3886,2023-05-01 15:07:32
5320,496,2478,2024-07-25 18:22:31
5321,245,1063,2022-08-16 18:21:24
5322,22,188,2024-03-06 12:42:56
5323,966,3979,2025-02-01 18:16:14
5324,53,2905,2024-08-26 10:41:49
5325,283,3028,2024-04-29 04:57:17
5326,98,27,2023-10-02 09:06:06
5327,212,4654,2022-10-25 09:38:12
5328,678,4112,2022-06-20 20:37:33
5329,210,2738,2022-07-10 13:44:14
5330,972,4482,2022-06-29 17:20:11
5331,45,3268,2023-09-25 03:34:31
5332,700,4432,2024-09-03 19:59:17
5333,274,1845,2025-01-17 20:53:58
5334,510,2729,2024-02-22 00:45:19
5335,441,4058,2022-11-29 23:04:54
5336,168,3397,2022-12-01 07:51:21
5337,100,522,2023-02-23 20:48:32
5338,698,1145,2022-10-02 17:49:30
5339,817,1897,2024-12-03 22:36:41
5340,89,4189,2024-01-25 19:10:29
5341,540,2204,2023-05-16 03:49:05
5342,662,8,2023-08-29 22:34:34
5343,226,2064,2024-06-15 16:40:02
5344,951,4067,2024-01-22 22:18:26
5345,905,4055,2022-09-03 11:00:30
5346,786,1343,2024-01-13 10:42:26
5347,8,179,2024-05-26 01:49:40
5348,823,3356,2024-02-15 00:15:28
5349,802,3164,2024-03-07 04:48:52
5350,160,4892,2023-11-05 08:50:09
5351,429,4141,2025-04-13 09:13:28
5352,401,3699,2023-11-10 22:17:49
5353,463,4321,2024-12-13 21:19:57
5354,10,3189,2024-01-15 13:14:47
5355,705,3294,2023-06-13 19:02:36
5356,543,614,2022-12-30 00:19:20
5357,59,1879,2024-05-24 13:27:37
5358,844,1831,2023-06-02 21:52:40
5359,697,446,2023-04-05 07:57:21
5360,71,3934,2022-08-10 04:29:01
5361,152,2171,2022-10-11 07:34:15
5362,643,4226,2022-12-18 17:06:09
5363,994,3830,2024-10-27 02:54:31
5364,925,2550,2023-03-15 00:31:09
5365,128,3899,2023-07-24 14:58:28
5366,393,2268,2024-09-29 08:31:12
5367,637,3224,2023-11-07 01:10:42
5368,190,2776,2024-11-08 16:31:48
5369,180,241,2024-12-07 15:47:07
5370,294,1307,2023-07-04 12:07:55
5371,856,108,2025-01-23 04:18:41
5372,548,4826,2023-08-26 07:05:41
5373,218,4001,2023-11-21 05:09:17
5374,362,180,2022-09-21 11:45:46
5375,373,105,2024-06-28 00:28:42
5376,681,938,2024-08-20 02:49:11
5377,726,1352,2023-04-20 05:32:04
5378,194,3026,2022-08-09 03:06:08
5379,645,2389,2024-02-05 13:40:53
5380,733,2364,2023-09-06 11:13:08
5381,236,1707,2023-03-08 02:49:23
5382,307,3370,2024-01-19 22:04:56
5383,628,3791,2023-08-02 10:10:49
5384,985,4939,2024-08-23 12:18:19
5385,321,2198,2022-06-28 20:50:11
5386,677,3999,2023-07-22 14:16:57
5387,83,3513,2023-02-01 15:42:56
5388,919,2669,2022-11-30 19:55:10
5389,11,1000,2025-02-13 07:41:10
5390,304,4603,2024-01-23 20:27:59
5391,658,687,2024-11-10 16:28:06
5392,879,2851,2023-12-25 15:59:02
5393,720,136,2023-12-02 04:42:17
5394,511,3864,2022-10-05 07:31:23
5395,601,475,2024-06-15 06:05:41
5396,645,4760,2023-06-17 14:20:40
5397,885,4576,2022-09-29 18:22:25
5398,11,3598,2024-04-29 18:44:14
5399,655,4330,2023-06-25 04:04:33
5400,887,862,2023-10-08 22:01:13
5401,782,812,2024-10-23 14:35:34
5402,759,638,2022-08-01 09:55:42
5403,167,3484,2023-05-17 01:59:46
5404,18,328,2023-10-20 03:12:01
5405,757,416,2025-03-25 15:35:47
5406,499,4736,2023-08-09 02:53:00
5407,607,3760,2024-12-04 17:39:36
5408,475,4143,2023-11-25 13:40:39
5409,223,2021,2022-11-16 12:08:25
5410,924,1815,2025-06-04 11:38:05
5411,233,2118,2024-06-23 16:05:52
5412,722,977,2023-06-05 14:13:32
5413,958,4801,2023-04-13 17:13:29
5414,681,4262,2024-12-21 04:26:25
5415,972,4917,2024-07-04 10:58:20
5416,549,3187,2022-12-31 00:00:32
5417,594,736,2024-12-31 06:32:42
5418,442,1832,2024-03-30 07:29:53
5419,519,2596,2023-03-19 07:01:12
5420,837,3992,2024-07-03 19:17:29
5421,640,2183,2022-11-14 15:29:22
5422,861,1074,2023-03-13 18:29:45
5423,313,4045,2025-04-15 23:43:31
5424,769,3670,2022-11-28 17:20:14
5425,411,3944,2024-02-15 05:27:13
5426,950,3562,2024-11-28 06:10:47
5427,861,3184,2022-08-21 20:19:35
5428,698,1135,2024-05-24 07:48:52
5429,19,4924,2023-10-03 23:03:51
5430,988,1108,2023-11-21 23:35:59
5431,72,3504,2022-06-10 08:08:26
5432,978,3987,2023-03-20 21:21:14
5433,977,2921,2025-01-22 05:35:47
5434,608,28,2023-06-16 11:45:58
5435,928,1308,2023-03-15 19:01:12
5436,539,233,2024-03-28 15:59:41
5437,999,915,2023-09-06 11:27:57
5438,62,952,2023-04-26 02:52:37
5439,465,2213,2023-09-14 09:35:50
5440,222,1584,2023-11-08 21:45:55
5441,130,4398,2022-09-08 04:13:04
5442,408,1004,2022-07-23 11:20:06
5443,534,1315,2023-09-05 08:35:45
5444,410,2337,2025-01-26 06:14:41
5445,92,4473,2022-09-08 16:55:20
5446,880,25,2024-08-24 22:44:50
5447,844,4043,2024-10-20 11:07:24
5448,515,4205,2024-11-05 14:09:03
5449,33,3761,2023-07-01 08:09:24
5450,974,689,2024-08-21 17:51:21
5451,854,2308,2023-10-11 20:09:25
5452,797,2552,2024-06-19 15:33:27
5453,569,2571,2022-08-29 13:09:24
5454,935,3732,2022-08-17 09:48:14
5455,981,2693,2025-03-08 16:08:05
5456,149,2608,2022-10-15 06:33:45
5457,735,3646,2022-06-09 15:10:25
5458,66,559,2025-05-21 12:24:49
5459,465,4509,2023-04-21 20:46:27
5460,695,4971,2024-11-21 15:21:29
5461,186,4250,2024-03-06 14:42:06
5462,487,1931,2025-02-19 19:02:05
5463,819,314,2025-03-12 05:12:33
5464,22,4572,2022-11-04 06:10:04
5465,25,3162,2023-09-28 23:10:03
5466,359,852,2022-07-11 13:15:11
5467,867,88,2023-05-06 09:07:50
5468,565,2594,2022-09-12 23:13:29
5469,583,4176,2023-03-28 05:53:50
5470,654,1682,2023-05-03 18:59:30
5471,876,3440,2023-06-23 21:28:30
5472,422,3348,2023-05-12 23:24:53
5473,697,1505,2023-08-26 01:05:14
5474,765,1755,2024-10-21 03:44:16
5475,455,372,2024-08-19 01:49:08
5476,171,1813,2025-01-13 18:24:10
5477,924,1484,2024-02-25 14:32:29
5478,93,642,2022-12-03 18:05:29
5479,797,1566,2022-12-06 07:31:27
5480,684,761,2023-11-29 01:59:28
5481,396,506,2023-01-15 06:26:28
5482,418,1127,2024-03-28 00:38:47
5483,146,2607,2025-05-25 08:39:43
5484,142,2245,2022-06-21 10:14:48
5485,551,431,2025-04-08 13:05:11
5486,255,4185,2023-05-26 02:00:54
5487,51,3369,2024-06-27 05:59:44
5488,705,2425,2023-12-13 11:14:41
5489,138,4265,2022-09-18 17:02:14
5490,900,3281,2022-08-06 20:59:34
5491,68,4152,2023-06-22 01:20:59
5492,392,2662,2023-01-02 06:28:46
5493,791,3233,2024-02-07 04:32:50
5494,802,3284,2024-05-03 10:42:35
5495,206,3399,2023-11-10 02:30:16
5496,123,2142,2024-12-24 08:26:55
5497,908,4314,2022-08-18 23:48:48
5498,624,3960,2024-05-08 20:51:59
5499,374,636,2023-01-04 15:09:07
5500,623,690,2022-10-07 06:57:13
5501,789,3894,2023-11-03 08:31:24
5502,124,4949,2025-02-06 10:56:32
5503,713,2141,2023-06-07 02:38:45
5504,661,2875,2023-01-17 00:40:39
5505,867,47,2024-08-19 12:38:43
5506,695,4965,2022-12-29 16:16:49
5507,954,2137,2022-12-05 06:30:38
5508,853,3261,2025-02-27 08:12:26
5509,655,4695,2025-03-05 07:59:43
5510,872,3891,2024-10-09 22:42:07
5511,905,1354,2022-06-11 01:16:55
5512,591,907,2023-07-19 09:22:30
5513,251,3489,2024-01-13 13:45:21
5514,639,1700,2022-10-19 22:34:30
5515,97,3281,2025-05-31 18:42:06
5516,703,2596,2023-08-13 01:07:14
5517,683,2984,2024-12-07 10:34:46
5518,16,4842,2023-12-24 23:43:07
5519,883,876,2025-05-26 06:21:18
5520,918,4631,2023-03-16 16:58:22
5521,606,2438,2023-03-02 19:55:35
5522,664,3117,2023-05-25 04:01:22
5523,409,3785,2023-03-18 05:00:52
5524,513,724,2025-03-24 13:59:20
5525,68,2754,2024-03-24 22:20:04
5526,620,3105,2024-04-07 15:05:21
5527,202,4273,2023-02-17 20:32:09
5528,454,3799,2022-08-26 22:02:36
5529,704,2766,2023-11-01 00:17:48
5530,695,4079,2025-04-23 18:40:32
5531,464,3914,2024-11-01 13:30:36
5532,272,879,2023-02-21 20:06:56
5533,653,322,2023-10-03 09:43:05
5534,366,4564,2024-09-14 18:41:43
5535,241,2092,2025-04-12 16:11:49
5536,972,1027,2024-08-27 20:00:24
5537,974,2568,2022-10-12 06:47:52
5538,115,3648,2023-03-14 01:33:18
5539,887,1320,2023-08-26 17:46:34
5540,232,2498,2022-12-10 05:25:02
5541,929,2329,2022-09-02 07:05:19
5542,170,1826,2023-05-14 12:47:59
5543,213,55,2023-04-10 11:50:19
5544,611,4063,2024-01-15 15:27:28
5545,850,1944,2022-08-28 02:55:03
5546,724,1029,2024-04-06 03:09:25
5547,824,477,2023-05-15 14:50:58
5548,961,1794,2023-11-23 11:51:53
5549,569,4453,2024-11-18 23:08:40
5550,222,4392,2024-01-21 02:16:39
5551,157,4967,2023-12-11 19:10:04
5552,617,2838,2025-04-18 02:03:04
5553,840,1462,2025-04-15 17:55:20
5554,577,130,2023-08-14 20:54:47
5555,774,1100,2024-03-22 13:08:50
5556,70,2003,2024-08-10 09:15:24
5557,75,2923,2025-03-29 16:29:01
5558,762,3180,2022-08-03 09:58:58
5559,758,3081,2022-07-02 01:00:17
5560,67,3668,2024-03-26 23:37:48
5561,196,1582,2023-08-08 10:08:43
5562,928,108,2024-04-23 09:16:02
5563,125,967,2023-05-31 15:48:55
5564,680,2995,2022-06-20 01:21:11
5565,879,3717,2022-09-04 17:28:37
5566,767,2213,2022-10-04 11:01:50
5567,389,3292,2023-03-29 17:29:41
5568,230,4112,2022-06-14 05:52:07
5569,111,2549,2023-12-25 11:22:35
5570,948,2389,2024-01-22 10:57:29
5571,47,4786,2024-10-13 05:58:19
5572,954,2692,2023-01-10 07:41:30
5573,274,247,2024-02-21 17:46:08
5574,316,4780,2023-06-27 20:40:40
5575,487,438,2024-04-20 12:00:02
5576,826,604,2023-04-03 08:54:12
5577,909,1697,2023-12-18 05:29:26
5578,311,1591,2024-05-28 03:10:54
5579,157,2483,2024-02-13 03:02:36
5580,736,3750,2023-10-08 11:39:21
5581,546,414,2023-12-24 23:28:43
5582,968,684,2025-01-11 11:22:53
5583,298,3879,2024-07-11 18:10:44
5584,417,1029,2025-03-22 07:49:19
5585,135,4325,2024-05-07 16:35:41
5586,697,4858,2024-03-10 23:49:00
5587,997,3652,2023-11-11 11:59:13
5588,826,2949,2023-07-09 14:21:55
5589,980,535,2024-10-23 16:37:23
5590,291,449,2023-08-20 04:20:09
5591,754,984,2022-09-01 00:51:46
5592,572,2170,2023-04-22 12:54:49
5593,398,912,2022-10-23 14:49:08
5594,124,3403,2022-08-18 03:49:39
5595,854,2341,2024-03-08 17:42:23
5596,733,241,2024-07-24 14:15:39
5597,29,367,2023-07-07 04:00:18
5598,538,3441,2023-06-15 20:46:36
5599,924,475,2023-11-22 15:39:10
5600,166,4970,2024-03-22 22:53:40
5601,338,2668,2023-01-25 07:54:23
5602,905,4838,2024-05-29 05:34:24
5603,225,3492,2023-12-26 23:39:53
5604,938,2708,2023-08-12 21:06:30
5605,556,3328,2024-08-17 05:55:03
5606,924,1366,2023-12-26 06:30:42
5607,152,3684,2025-01-28 22:26:46
5608,299,4384,2025-03-04 07:36:34
5609,911,1393,2024-02-14 04:30:12
5610,341,1649,2023-04-01 19:23:22
5611,129,2682,2024-03-18 06:27:13
5612,208,3406,2024-10-07 21:37:21
5613,173,2489,2024-04-05 00:45:11
5614,902,2956,2022-08-04 10:38:30
5615,898,3812,2025-05-29 17:36:31
5616,568,404,2023-05-23 10:20:06
5617,500,3317,2022-07-31 03:38:54
5618,16,17,2023-05-09 01:18:11
5619,990,503,2022-09-26 07:09:14
5620,281,2967,2025-01-09 08:47:14
5621,362,1954,2024-06-29 03:39:56
5622,485,4076,2023-08-26 20:00:34
5623,305,2915,2024-01-06 13:04:02
5624,140,4322,2024-07-10 04:07:19
5625,10,3369,2023-06-14 07:30:06
5626,700,434,2025-02-04 00:20:26
5627,377,3883,2025-03-27 13:04:58
5628,189,2986,2023-05-03 23:51:52
5629,869,1037,2024-07-05 08:42:35
5630,393,4257,2025-01-22 02:23:05
5631,671,2383,2022-10-24 03:39:08
5632,308,410,2022-09-24 17:25:20
5633,589,3373,2024-08-17 14:34:51
5634,150,2549,2025-04-16 18:46:02
5635,686,1513,2022-08-25 13:42:26
5636,114,2891,2023-10-01 11:35:28
5637,615,2590,2024-01-21 18:40:55
5638,518,757,2025-04-22 12:12:56
5639,271,2039,2025-01-20 16:37:06
5640,872,2715,2023-02-15 06:06:25
5641,658,4899,2024-03-04 02:14:13
5642,436,4311,2024-11-21 14:24:39
5643,98,3194,2023-09-08 07:32:42
5644,115,3794,2023-08-29 03:29:28
5645,8,2205,2024-04-23 19:40:47
5646,579,2353,2022-06-28 00:49:43
5647,552,3897,2024-06-09 05:36:51
5648,257,4947,2024-02-26 17:55:41
5649,345,2257,2024-08-07 06:18:27
5650,899,4740,2024-05-19 03:03:14
5651,948,3473,2025-03-26 20:12:56
5652,31,3104,2024-05-31 11:51:40
5653,964,1917,2025-02-21 23:43:35
5654,509,212,2023-10-31 11:10:25
5655,101,2567,2023-12-16 21:19:17
5656,34,531,2023-05-17 00:26:42
5657,897,1093,2023-06-10 15:47:58
5658,907,332,2024-06-28 14:59:10
5659,487,1990,2023-04-03 10:42:23
5660,498,941,2023-05-24 07:09:48
5661,216,4251,2023-03-10 07:39:59
5662,968,4985,2023-03-26 08:58:22
5663,381,4872,2022-08-13 01:57:52
5664,258,2455,2024-06-02 14:14:05
5665,369,3431,2024-08-27 19:19:39
5666,775,2262,2025-02-27 04:15:20
5667,694,4031,2025-04-05 13:03:36
5668,576,4100,2022-10-04 03:05:39
5669,629,3484,2022-11-26 04:56:19
5670,989,629,2023-07-09 23:28:33
5671,180,3605,2023-03-19 03:06:56
5672,172,3057,2024-08-02 12:33:31
5673,166,2018,2023-02-03 00:44:49
5674,27,548,2023-08-17 09:51:06
5675,549,4579,2025-04-29 19:56:39
5676,692,3712,2025-01-07 06:06:35
5677,284,386,2024-05-25 07:52:59
5678,295,2375,2022-06-09 13:46:52
5679,532,1045,2023-02-23 19:01:57
5680,360,4638,2024-06-26 05:13:09
5681,552,2662,2023-08-21 11:17:45
5682,341,2111,2022-06-05 17:32:02
5683,453,1984,2023-05-17 06:23:18
5684,200,3757,2025-01-09 10:44:49
5685,439,1125,2023-03-10 15:43:52
5686,18,1516,2024-06-28 21:15:55
5687,417,2552,2024-09-12 15:38:42
5688,366,4590,2024-08-01 12:09:39
5689,519,3975,2025-04-01 08:19:25
5690,151,349,2025-01-18 06:02:36
5691,471,3790,2022-10-19 09:40:39
5692,349,514,2023-11-22 15:31:14
5693,643,4459,2025-02-23 16:36:25
5694,983,640,2024-12-06 13:45:49
5695,47,4839,2023-12-08 05:39:51
5696,921,3623,2024-01-30 14:38:59
5697,6,834,2023-04-16 23:35:06
5698,721,2130,2025-02-11 17:24:06
5699,769,4773,2023-05-03 19:56:42
5700,37,4121,2022-07-24 13:45:07
5701,994,3877,2023-08-11 15:16:35
5702,388,1110,2024-02-03 04:01:14
5703,150,2544,2024-01-17 23:47:10
5704,826,2961,2023-08-09 00:04:47
5705,952,1206,2024-08-08 17:21:15
5706,329,4082,2022-11-24 12:49:16
5707,947,2061,2024-01-19 10:19:22
5708,934,3488,2023-10-18 22:11:34
5709,895,2043,2023-12-23 20:30:04
5710,8,1131,2025-01-24 08:29:53
5711,675,2565,2024-06-12 00:30:44
5712,949,2039,2024-02-13 04:13:31
5713,690,295,2023-06-18 12:46:12
5714,832,1104,2025-05-05 12:20:13
5715,173,4710,2023-09-13 16:49:22
5716,805,4839,2024-12-22 15:44:53
5717,961,2581,2022-08-05 16:50:30
5718,466,469,2024-02-20 17:50:50
5719,492,4192,2022-12-19 00:51:07
5720,97,3641,2025-03-14 14:42:28
5721,770,136,2024-06-12 22:21:57
5722,200,4491,2024-06-02 02:44:24
5723,414,586,2022-09-16 14:15:33
5724,709,1103,2024-04-22 08:08:52
5725,355,2726,2024-11-10 17:51:35
5726,115,986,2024-08-09 14:17:38
5727,261,4985,2024-06-23 08:58:34
5728,842,862,2022-12-27 15:18:14
5729,358,2276,2023-01-09 22:33:41
5730,843,288,2024-07-20 19:56:41
5731,143,1749,2025-05-17 18:17:04
5732,246,2081,2022-07-03 12:05:01
5733,208,1552,2024-09-29 19:06:11
5734,782,4924,2023-07-30 22:22:02
5735,184,4189,2024-07-27 12:11:03
5736,268,1193,2025-04-27 16:35:59
5737,790,2535,2025-05-18 08:37:51
5738,749,1816,2024-03-23 12:24:12
5739,460,4902,2024-10-05 17:48:27
5740,753,2269,2023-09-20 20:35:18
5741,717,1153,2022-12-06 01:22:01
5742,38,4115,2024-08-20 10:11:37
5743,572,4004,2022-11-07 18:05:50
5744,68,3841,2022-12-30 19:13:42
5745,195,2897,2024-06-19 16:15:36
5746,641,684,2022-10-24 22:06:04
5747,290,4466,2023-12-16 11:20:14
5748,962,2680,2024-05-01 16:46:00
5749,453,3465,2024-01-11 23:44:16
5750,287,3899,2024-11-08 20:17:16
5751,973,287,2023-06-23 10:25:32
5752,233,3777,2023-01-11 02:35:20
5753,497,1911,2023-03-29 14:27:09
5754,365,2322,2024-03-01 00:46:47
5755,499,2856,2024-01-18 17:52:33
5756,410,505,2022-08-09 11:42:29
5757,476,1548,2023-10-18 00:05:43
5758,152,1350,2023-05-24 00:33:27
5759,270,4647,2024-03-09 05:07:48
5760,663,189,2023-02-26 22:29:52
5761,482,4055,2023-11-25 22:55:50
5762,512,2596,2022-11-04 23:11:12
5763,402,1749,2025-05-21 17:07:00
5764,712,348,2023-10-02 22:38:58
5765,801,2963,2024-01-06 20:38:04
5766,18,2891,2024-11-07 23:44:49
5767,72,2917,2024-03-09 03:38:49
5768,717,4031,2023-08-12 19:41:48
5769,805,2010,2022-12-13 00:23:25
5770,267,826,2024-11-28 00:39:23
5771,965,4016,2024-06-02 03:53:28
5772,475,695,2022-10-02 04:01:52
5773,252,777,2023-12-25 17:55:47
5774,130,2687,2024-05-11 03:30:35
5775,989,2563,2023-10-26 21:53:08
5776,339,1210,2022-08-11 00:09:12
5777,478,2099,2023-10-25 20:52:50
5778,851,4620,2024-01-02 13:34:38
5779,954,416,2024-04-18 09:01:24
5780,346,2925,2023-08-08 21:27:36
5781,156,1961,2024-06-04 09:25:33
5782,960,4503,2022-07-18 06:14:06
5783,522,1333,2024-04-24 10:51:10
5784,608,1827,2022-10-16 19:12:06
5785,236,4792,2024-06-06 13:44:37
5786,83,2301,2024-01-22 00:21:07
5787,276,4193,2024-07-02 15:43:46
5788,633,2244,2022-07-31 04:42:28
5789,40,4563,2024-11-04 00:53:06
5790,209,75,2023-08-17 10:09:00
5791,544,3645,2024-01-21 21:37:05
5792,662,1032,2022-06-30 05:30:02
5793,282,3899,2023-11-16 07:07:44
5794,633,2842,2024-06-25 00:30:17
5795,118,2249,2023-02-06 14:53:10
5796,969,1427,2023-02-26 15:23:42
5797,382,950,2022-09-16 14:49:47
5798,900,2058,2025-02-20 23:06:15
5799,417,4854,2023-03-06 19:16:33
5800,906,3859,2024-11-17 08:28:55
5801,583,2087,2024-11-25 17:51:20
5802,541,3371,2025-03-19 07:07:35
5803,823,819,2024-10-11 02:39:49
5804,492,1297,2022-11-15 07:32:56
5805,150,2516,2024-05-19 23:50:30
5806,396,4166,2023-05-23 16:53:29
5807,148,1349,2022-11-12 01:51:43
5808,625,475,2023-05-25 12:08:24
5809,256,3504,2024-12-13 20:31:08
5810,655,2742,2022-08-01 04:10:11
5811,772,4100,2023-02-02 22:11:08
5812,184,1832,2023-06-01 04:27:52
5813,45,4419,2023-01-10 11:09:00
5814,870,1521,2023-04-11 12:47:49
5815,623,1423,2022-10-06 13:12:58
5816,464,4910,2022-06-15 21:35:17
5817,108,4704,2025-01-13 13:37:20
5818,955,3104,2023-03-26 03:15:29
5819,572,2293,2024-03-15 19:03:14
5820,80,4574,2023-08-06 11:58:24
5821,178,1029,2025-02-06 11:57:27
5822,767,513,2022-09-24 20:38:56
5823,927,4206,2024-05-29 08:36:34
5824,865,2207,2022-11-19 23:17:05
5825,698,1012,2025-05-06 03:44:21
5826,677,741,2022-07-26 14:17:31
5827,620,1941,2023-12-05 07:13:42
5828,267,1942,2024-10-26 23:01:19
5829,616,462,2023-09-21 02:22:48
5830,583,4518,2024-04-14 22:35:12
5831,247,4150,2022-10-23 00:33:15
5832,898,213,2024-10-30 09:53:48
5833,776,3922,2025-01-12 12:50:39
5834,130,3951,2023-07-29 14:19:11
5835,95,1829,2023-10-10 12:11:05
5836,9,2105,2025-01-27 12:31:01
5837,268,3136,2024-12-01 04:11:56
5838,813,3573,2024-04-15 03:40:15
5839,409,4251,2025-02-11 23:02:59
5840,3,2419,2023-05-29 07:31:18
5841,802,2499,2025-01-01 17:19:05
5842,879,1031,2023-02-02 22:20:47
5843,446,3819,2024-08-26 00:58:17
5844,925,1884,2024-12-28 16:03:51
5845,264,2513,2023-07-11 12:24:36
5846,882,244,2024-01-06 13:26:18
5847,780,2765,2022-10-07 22:11:41
5848,94,519,2022-09-06 16:46:59
5849,174,3863,2025-01-31 05:25:05
5850,140,1816,2024-04-08 18:02:04
5851,855,4622,2024-01-03 00:18:41
5852,821,1818,2024-12-30 14:37:31
5853,938,4400,2023-03-14 15:27:22
5854,289,1751,2022-06-20 10:50:09
5855,423,56,2023-09-02 07:01:21
5856,967,2325,2023-07-17 11:24:51
5857,397,971,2024-04-25 17:23:00
5858,710,342,2024-05-31 04:49:00
5859,718,479,2022-07-18 04:05:36
5860,399,2055,2023-05-19 02:30:39
5861,112,1522,2024-04-20 05:04:30
5862,85,91,2023-11-19 09:21:51
5863,511,2925,2023-06-05 15:21:06
5864,707,3275,2022-08-17 12:40:08
5865,934,4314,2025-01-22 04:12:13
5866,358,2179,2022-09-30 15:11:24
5867,562,1038,2024-05-17 21:07:19
5868,328,2868,2025-02-07 16:54:09
5869,167,2325,2022-06-10 14:39:23
5870,649,879,2023-07-17 16:17:20
5871,712,4785,2023-12-07 05:46:54
5872,446,1158,2024-11-04 07:59:21
5873,993,4286,2024-11-03 21:00:14
5874,541,2372,2023-10-10 04:52:35
5875,855,3378,2023-08-06 08:44:32
5876,932,4937,2023-02-19 10:55:30
5877,976,564,2024-08-20 11:08:02
5878,538,2484,2025-02-28 20:36:37
5879,321,3587,2023-01-19 11:27:58
5880,382,3958,2024-03-15 15:10:39
5881,384,3099,2024-08-16 08:23:13
5882,543,2573,2022-12-30 18:57:36
5883,974,3847,2023-03-13 01:06:07
5884,610,3285,2024-04-24 18:36:01
5885,397,4200,2025-03-28 15:44:49
5886,567,1870,2022-07-20 20:03:31
5887,57,4468,2022-07-31 06:28:38
5888,788,357,2023-11-25 11:03:34
5889,247,4106,2023-07-21 15:37:36
5890,531,1210,2023-05-01 19:48:47
5891,203,351,2022-08-01 20:43:06
5892,424,199,2025-03-05 19:36:42
5893,83,3247,2024-07-05 08:36:04
5894,489,3032,2024-02-14 13:11:19
5895,632,1068,2022-08-13 02:16:35
5896,484,3847,2023-07-14 14:39:18
5897,55,2048,2023-08-13 22:41:36
5898,655,2101,2022-07-01 13:38:27
5899,371,4157,2023-01-17 19:17:46
5900,248,4681,2025-02-05 11:31:02
5901,29,3171,2023-01-21 23:08:22
5902,36,2449,2022-09-07 00:42:30
5903,890,2613,2024-10-15 20:18:59
5904,543,2399,2023-05-17 10:36:33
5905,565,4425,2024-12-15 17:19:00
5906,711,1867,2024-08-06 11:03:44
5907,636,2233,2025-03-23 23:08:40
5908,488,4831,2024-06-09 21:29:53
5909,337,3786,2022-12-17 11:46:10
5910,36,844,2025-03-08 12:37:21
5911,468,3259,2025-05-17 21:23:05
5912,353,155,2023-05-30 04:55:42
5913,649,4907,2022-10-15 10:19:34
5914,890,2802,2025-03-21 14:48:39
5915,915,389,2024-04-03 13:49:28
5916,66,3386,2022-07-04 00:43:35
5917,217,2609,2022-10-10 22:49:07
5918,585,4466,2024-12-20 02:18:19
5919,38,2013,2023-02-19 08:31:34
5920,486,2058,2022-07-01 22:11:21
5921,905,2176,2024-11-06 18:05:09
5922,234,1176,2023-07-31 00:25:27
