id_dispositivo,id_usuario,tipo,sistema_operacional
23992,627,Smartphone,iOS
23993,1,Smartphone,Windows
23994,418,SmartTV,Windows
23995,966,SmartTV,iOS
23996,463,Notebook,iOS
23997,893,Notebook,iOS
23998,68,Tablet,iOS
23999,410,Smartphone,iOS
24000,55,Smartphone,Android
24001,184,Tablet,Windows
24002,48,Smartphone,Android
24003,864,Tablet,Linux
24004,800,SmartTV,Linux
24005,413,Notebook,Windows
24006,119,Tablet,Windows
24007,840,Notebook,Linux
24008,751,SmartTV,iOS
24009,712,Notebook,Windows
24010,849,SmartTV,Linux
24011,856,Smartphone,Windows
24012,195,SmartTV,Windows
24013,361,Smartphone,Android
24014,174,Tablet,Android
24015,969,SmartTV,Android
24016,787,SmartTV,Android
24017,446,Notebook,Android
24018,716,Smartphone,iOS
24019,240,Smartphone,Android
24020,950,SmartTV,iOS
24021,178,SmartTV,Windows
24022,10,SmartTV,Windows
24023,449,SmartTV,iOS
24024,436,SmartTV,Linux
24025,841,Smartphone,Android
24026,854,Notebook,Windows
24027,64,SmartTV,Android
24028,253,Tablet,Linux
24029,184,Smartphone,Linux
24030,622,Smartphone,iOS
24031,319,SmartTV,Windows
24032,907,Tablet,iOS
24033,252,SmartTV,Windows
24034,372,Tablet,iOS
24035,801,Tablet,iOS
24036,738,Notebook,iOS
24037,531,SmartTV,Windows
24038,690,SmartTV,Linux
24039,303,Smartphone,Linux
24040,212,SmartTV,Windows
24041,848,Tablet,Android
24042,39,Tablet,Android
24043,481,SmartTV,Android
24044,370,Notebook,iOS
24045,881,Smartphone,Android
24046,816,Notebook,Android
24047,719,Smartphone,Linux
24048,486,Tablet,Linux
24049,581,Tablet,iOS
24050,918,Tablet,Linux
24051,112,Notebook,Android
24052,111,Smartphone,iOS
24053,576,SmartTV,Windows
24054,22,Notebook,Windows
24055,43,Notebook,iOS
24056,285,SmartTV,Windows
24057,157,Smartphone,iOS
24058,112,Smartphone,iOS
24059,581,Smartphone,Android
24060,800,Smartphone,Android
24061,128,SmartTV,Android
24062,973,Smartphone,Android
24063,694,SmartTV,Linux
24064,681,Notebook,Windows
24065,296,Smartphone,iOS
24066,707,SmartTV,Android
24067,712,SmartTV,Linux
24068,744,SmartTV,Windows
24069,602,Tablet,iOS
24070,874,Smartphone,iOS
24071,59,Smartphone,Windows
24072,87,Tablet,Windows
24073,554,Notebook,Android
24074,211,Notebook,Linux
24075,597,Smartphone,Android
24076,95,Notebook,Windows
24077,366,Smartphone,Linux
24078,746,Smartphone,Windows
24079,562,SmartTV,Windows
24080,475,SmartTV,Linux
24081,356,Smartphone,Android
24082,453,Smartphone,Windows
24083,770,Tablet,Android
24084,200,Tablet,Linux
24085,55,Tablet,Linux
24086,381,Smartphone,iOS
24087,631,Notebook,Android
24088,148,Notebook,Linux
24089,545,Notebook,Android
24090,136,Tablet,iOS
24091,293,Smartphone,Android
24092,527,Smartphone,Windows
24093,75,Tablet,Windows
24094,5,Notebook,Linux
24095,772,Smartphone,Linux
24096,569,SmartTV,Windows
24097,389,Smartphone,Windows
24098,876,Notebook,Windows
24099,102,Smartphone,Linux
24100,453,Tablet,iOS
24101,544,SmartTV,Linux
24102,664,Smartphone,Windows
24103,667,Notebook,Android
24104,841,SmartTV,Linux
24105,281,Tablet,Linux
24106,454,Smartphone,Windows
24107,288,SmartTV,Windows
24108,102,Tablet,iOS
24109,321,SmartTV,Windows
24110,679,Tablet,Android
24111,908,SmartTV,Linux
24112,444,SmartTV,iOS
24113,4,Smartphone,Windows
24114,899,SmartTV,Linux
24115,276,Notebook,Android
24116,866,Tablet,Linux
24117,206,Smartphone,Windows
24118,272,SmartTV,Windows
24119,490,Notebook,Linux
24120,588,Tablet,Android
24121,882,Notebook,Android
24122,78,Notebook,Android
24123,274,Notebook,Android
24124,912,SmartTV,Windows
24125,700,Smartphone,iOS
24126,20,SmartTV,iOS
24127,958,Notebook,iOS
24128,175,SmartTV,iOS
24129,11,SmartTV,iOS
24130,934,SmartTV,iOS
24131,38,Tablet,Windows
24132,927,Tablet,Android
24133,390,Tablet,Linux
24134,580,Smartphone,Windows
24135,10,Smartphone,Android
24136,16,SmartTV,Linux
24137,997,Tablet,iOS
24138,117,Tablet,Android
24139,834,SmartTV,Windows
24140,291,Smartphone,Windows
24141,145,Smartphone,iOS
24142,406,SmartTV,Windows
24143,200,Tablet,Android
24144,59,SmartTV,Android
24145,474,Notebook,iOS
24146,256,SmartTV,Android
24147,74,Smartphone,Windows
24148,223,Tablet,iOS
24149,382,Smartphone,Android
24150,791,Notebook,Linux
24151,471,Notebook,iOS
24152,360,Smartphone,Windows
24153,928,Tablet,Android
24154,902,Notebook,Android
24155,648,Notebook,Android
24156,924,Tablet,Android
24157,9,SmartTV,Windows
24158,659,Tablet,Linux
24159,272,Tablet,Android
24160,716,SmartTV,Android
24161,545,Notebook,Linux
24162,870,Notebook,Android
24163,756,Tablet,Linux
24164,290,Smartphone,Linux
24165,170,Notebook,Windows
24166,190,Notebook,Android
24167,22,SmartTV,Android
24168,35,Tablet,Linux
24169,71,SmartTV,Linux
24170,5,SmartTV,Windows
24171,138,Smartphone,Android
24172,899,Notebook,iOS
24173,700,Smartphone,Windows
24174,770,Tablet,Windows
24175,51,SmartTV,Windows
24176,192,Tablet,Windows
24177,604,SmartTV,iOS
24178,837,Tablet,Windows
24179,96,SmartTV,Android
24180,581,Notebook,Windows
24181,19,Notebook,Linux
24182,546,Notebook,Windows
24183,307,Notebook,Linux
24184,490,Tablet,Windows
24185,793,Notebook,Android
24186,668,Notebook,Linux
24187,340,Smartphone,Linux
24188,905,Notebook,Android
24189,5,SmartTV,Android
24190,864,Tablet,Windows
24191,979,Notebook,iOS
24192,68,Tablet,Windows
24193,112,Tablet,Linux
24194,158,Tablet,Linux
24195,137,Smartphone,iOS
24196,841,Notebook,Windows
24197,236,Tablet,Windows
24198,925,SmartTV,Windows
24199,528,Smartphone,Android
24200,503,Smartphone,Windows
24201,23,SmartTV,Linux
24202,827,SmartTV,Linux
24203,259,Tablet,Linux
24204,405,Smartphone,Android
24205,996,SmartTV,Windows
24206,340,SmartTV,Linux
24207,674,SmartTV,Windows
24208,45,Tablet,Linux
24209,237,Tablet,Android
24210,939,Smartphone,iOS
24211,952,Tablet,Android
24212,493,SmartTV,Android
24213,311,Smartphone,Windows
24214,407,Smartphone,Windows
24215,176,Smartphone,Android
24216,336,Tablet,Linux
24217,182,Notebook,Android
24218,993,Smartphone,Android
24219,701,Notebook,Android
24220,766,Notebook,Android
24221,283,Notebook,Android
24222,186,Notebook,iOS
24223,185,Notebook,Linux
24224,420,Tablet,Linux
24225,406,SmartTV,Android
24226,524,Smartphone,iOS
24227,158,Tablet,iOS
24228,18,Notebook,Android
24229,66,Notebook,iOS
24230,2,Tablet,iOS
24231,378,SmartTV,Android
24232,887,Tablet,iOS
24233,111,Tablet,Linux
24234,8,Smartphone,Android
24235,657,Smartphone,Windows
24236,527,Tablet,Linux
24237,349,Notebook,Linux
24238,988,SmartTV,iOS
24239,488,SmartTV,iOS
24240,508,SmartTV,Windows
24241,313,Tablet,Windows
24242,831,Notebook,iOS
24243,979,Smartphone,Linux
24244,437,Notebook,Linux
24245,535,Notebook,Windows
24246,435,Notebook,Linux
24247,842,Tablet,Windows
24248,854,Notebook,Windows
24249,780,Tablet,iOS
24250,922,Notebook,iOS
24251,53,Notebook,Linux
24252,403,SmartTV,iOS
24253,710,Smartphone,iOS
24254,757,Smartphone,Linux
24255,770,Smartphone,Windows
24256,819,Tablet,Linux
24257,324,Notebook,iOS
24258,144,Notebook,Android
24259,418,Smartphone,iOS
24260,28,Tablet,Android
24261,525,Tablet,iOS
24262,120,Tablet,Linux
24263,897,Notebook,Linux
24264,96,SmartTV,iOS
24265,685,Notebook,Windows
24266,351,Notebook,Android
24267,241,SmartTV,Windows
24268,528,Tablet,Android
24269,560,SmartTV,Linux
24270,110,Tablet,Windows
24271,876,Smartphone,Windows
24272,993,Tablet,iOS
24273,857,Smartphone,Android
24274,610,Tablet,Android
24275,397,Tablet,Android
24276,216,Smartphone,Linux
24277,325,Smartphone,Windows
24278,72,SmartTV,Windows
24279,196,SmartTV,Windows
24280,683,Tablet,iOS
24281,476,Notebook,iOS
24282,614,Notebook,iOS
24283,791,Smartphone,Windows
24284,368,Tablet,Android
24285,529,Tablet,Linux
24286,135,Tablet,iOS
24287,744,Notebook,Android
24288,311,Notebook,Windows
24289,699,Notebook,Linux
24290,254,Smartphone,iOS
24291,937,Smartphone,iOS
24292,583,Notebook,iOS
24293,812,Notebook,iOS
24294,648,Tablet,Android
24295,971,Tablet,Linux
24296,291,Smartphone,Android
24297,102,SmartTV,Windows
24298,89,Smartphone,Android
24299,757,Notebook,Android
24300,995,Smartphone,Android
24301,197,Notebook,Linux
24302,332,Tablet,Android
24303,505,Tablet,Windows
24304,440,SmartTV,Windows
24305,406,Smartphone,Windows
24306,308,Tablet,Android
24307,176,SmartTV,iOS
24308,949,Tablet,Windows
24309,788,Tablet,Windows
24310,234,SmartTV,Android
24311,770,Notebook,Android
24312,265,SmartTV,Android
24313,522,Tablet,Android
24314,649,Smartphone,Linux
24315,785,Smartphone,Linux
24316,502,Smartphone,iOS
24317,770,Tablet,Android
24318,794,Tablet,Linux
24319,52,Tablet,Windows
24320,812,Tablet,Android
24321,990,Tablet,Android
24322,673,SmartTV,Linux
24323,106,Notebook,Linux
24324,383,SmartTV,Windows
24325,501,Tablet,Windows
24326,124,SmartTV,Windows
24327,939,Notebook,Linux
24328,64,Smartphone,Android
24329,996,Notebook,Linux
24330,481,Notebook,Android
24331,193,SmartTV,Linux
24332,316,SmartTV,Linux
24333,100,SmartTV,Linux
24334,611,SmartTV,Linux
24335,848,SmartTV,Android
24336,718,Notebook,Android
24337,284,SmartTV,Linux
24338,16,SmartTV,Android
24339,513,SmartTV,Windows
24340,997,Notebook,Linux
24341,24,SmartTV,Android
24342,707,SmartTV,Linux
24343,159,Tablet,Android
24344,787,Smartphone,Windows
24345,868,Notebook,Android
24346,151,Tablet,Windows
24347,48,Notebook,iOS
24348,806,Smartphone,Android
24349,379,SmartTV,iOS
24350,270,Smartphone,iOS
24351,528,SmartTV,Linux
24352,59,Tablet,Windows
24353,279,Tablet,iOS
24354,301,SmartTV,Android
24355,402,Smartphone,Android
24356,588,SmartTV,iOS
24357,642,Notebook,iOS
24358,856,Smartphone,Windows
24359,234,Notebook,Linux
24360,496,Notebook,iOS
24361,376,SmartTV,Windows
24362,274,Smartphone,Android
24363,63,Tablet,iOS
24364,630,Tablet,Android
24365,394,SmartTV,iOS
24366,988,SmartTV,iOS
24367,946,Notebook,iOS
24368,462,Notebook,Linux
24369,785,Smartphone,iOS
24370,621,Notebook,Linux
24371,350,SmartTV,Android
24372,415,Smartphone,iOS
24373,5,SmartTV,Windows
24374,832,Notebook,Android
24375,527,Notebook,Linux
24376,792,SmartTV,Android
24377,96,SmartTV,iOS
24378,254,SmartTV,Android
24379,615,Tablet,Windows
24380,871,SmartTV,Android
24381,1000,Notebook,Linux
24382,170,Smartphone,iOS
24383,62,Tablet,iOS
24384,765,Notebook,Android
24385,491,Tablet,Android
24386,299,Smartphone,Linux
24387,331,SmartTV,iOS
24388,329,Tablet,Linux
24389,136,Smartphone,Android
24390,134,Smartphone,Android
24391,44,SmartTV,Linux
24392,252,Smartphone,Android
24393,971,Smartphone,iOS
24394,60,Tablet,Linux
24395,793,Tablet,iOS
24396,277,Notebook,Android
24397,741,Notebook,Linux
24398,397,Smartphone,iOS
24399,832,Tablet,iOS
24400,79,Tablet,Linux
24401,885,Tablet,iOS
24402,693,Notebook,Windows
24403,448,Tablet,Windows
24404,298,Tablet,Windows
24405,485,Notebook,iOS
24406,907,SmartTV,iOS
24407,370,Notebook,Linux
24408,510,Tablet,Android
24409,63,Tablet,Windows
24410,472,Smartphone,Linux
24411,408,Smartphone,Windows
24412,687,SmartTV,Linux
24413,107,Tablet,Linux
24414,439,SmartTV,Android
24415,436,Tablet,Android
24416,672,Smartphone,Linux
24417,94,Notebook,Linux
24418,426,Notebook,iOS
24419,199,Smartphone,Android
24420,374,Smartphone,Android
24421,21,Tablet,iOS
24422,159,Smartphone,iOS
24423,666,SmartTV,Android
24424,628,Smartphone,Windows
24425,312,SmartTV,iOS
24426,771,Notebook,Linux
24427,323,Notebook,iOS
24428,856,Smartphone,Windows
24429,86,Smartphone,Android
24430,661,Smartphone,iOS
24431,289,Smartphone,Windows
24432,470,Notebook,iOS
24433,92,Notebook,Windows
24434,465,Smartphone,Linux
24435,764,Tablet,Linux
24436,910,Notebook,Linux
24437,995,Smartphone,Android
24438,885,Notebook,Linux
24439,402,Notebook,iOS
24440,878,Tablet,Linux
24441,774,SmartTV,Windows
24442,505,Notebook,iOS
24443,499,SmartTV,Android
24444,293,Tablet,Android
24445,555,Notebook,Android
24446,392,Smartphone,iOS
24447,697,SmartTV,Linux
24448,193,Smartphone,Linux
24449,494,Smartphone,Linux
24450,38,SmartTV,Linux
24451,492,Notebook,Linux
24452,790,Notebook,Windows
24453,869,SmartTV,iOS
24454,177,Notebook,Linux
24455,608,SmartTV,Windows
24456,890,Tablet,Linux
24457,299,Tablet,Android
24458,739,Tablet,iOS
24459,797,Notebook,Android
24460,77,Smartphone,Linux
24461,536,Tablet,Windows
24462,415,Notebook,Windows
24463,911,SmartTV,Windows
24464,585,Tablet,Android
24465,825,SmartTV,Linux
24466,47,Notebook,Windows
24467,830,Smartphone,iOS
24468,294,SmartTV,Android
24469,125,Smartphone,Android
24470,716,Tablet,Linux
24471,942,Smartphone,Windows
24472,987,SmartTV,Linux
24473,173,Tablet,iOS
24474,991,Notebook,Android
24475,20,Tablet,Android
24476,220,Smartphone,Android
24477,628,Smartphone,Android
24478,107,SmartTV,Windows
24479,648,Tablet,Windows
24480,530,Smartphone,Linux
24481,37,Tablet,iOS
24482,517,SmartTV,iOS
24483,949,SmartTV,Linux
24484,542,Notebook,Linux
24485,562,Notebook,Android
24486,860,SmartTV,iOS
24487,630,SmartTV,Linux
24488,915,SmartTV,Windows
24489,30,Tablet,Android
24490,636,Notebook,iOS
24491,971,Smartphone,Android
24492,646,Tablet,Linux
24493,326,SmartTV,iOS
24494,766,Notebook,Windows
24495,48,Smartphone,iOS
24496,150,Smartphone,Linux
24497,261,SmartTV,Windows
24498,530,Notebook,Android
24499,280,SmartTV,Android
24500,148,Smartphone,Windows
24501,417,Tablet,iOS
24502,593,SmartTV,iOS
24503,975,Tablet,Android
24504,962,SmartTV,Linux
24505,85,SmartTV,Linux
24506,742,SmartTV,iOS
24507,134,Tablet,Android
24508,984,Smartphone,Android
24509,57,Tablet,Android
24510,891,Smartphone,Android
24511,220,Tablet,Android
24512,282,SmartTV,Android
24513,937,Notebook,Android
24514,994,Smartphone,Linux
24515,670,SmartTV,Windows
24516,892,Smartphone,Windows
24517,864,Tablet,Linux
24518,706,Tablet,iOS
24519,18,SmartTV,Windows
24520,147,Notebook,Linux
24521,864,Notebook,Linux
24522,953,Tablet,Windows
24523,451,SmartTV,iOS
24524,900,Notebook,Windows
24525,480,Smartphone,iOS
24526,435,Notebook,Android
24527,345,Tablet,Android
24528,139,Notebook,Linux
24529,753,Smartphone,Android
24530,283,SmartTV,Android
24531,164,Smartphone,Linux
24532,706,Smartphone,Linux
24533,526,Tablet,Windows
24534,784,SmartTV,iOS
24535,710,Smartphone,Windows
24536,342,Notebook,Android
24537,847,Tablet,Android
24538,497,Notebook,Windows
24539,125,Smartphone,iOS
24540,942,SmartTV,iOS
24541,256,Notebook,Windows
24542,992,Tablet,Windows
24543,44,SmartTV,Windows
24544,775,Tablet,iOS
24545,18,Tablet,Linux
24546,789,Tablet,Linux
24547,822,SmartTV,Windows
24548,445,Notebook,Android
24549,149,Tablet,Android
24550,209,Smartphone,Android
24551,667,Notebook,Linux
24552,223,Tablet,Linux
24553,489,Smartphone,Android
24554,848,Notebook,Android
24555,581,Notebook,Windows
24556,266,SmartTV,iOS
24557,866,Smartphone,Linux
24558,398,Notebook,Windows
24559,159,Notebook,iOS
24560,379,Smartphone,Linux
24561,559,Tablet,Android
24562,550,SmartTV,Linux
24563,318,Smartphone,iOS
24564,901,Smartphone,iOS
24565,254,Notebook,Linux
24566,368,Smartphone,Windows
24567,99,Notebook,Linux
24568,36,SmartTV,Android
24569,977,Tablet,Windows
24570,289,Tablet,Windows
24571,737,Tablet,Linux
24572,615,Notebook,Windows
24573,897,Notebook,Android
24574,226,Notebook,iOS
24575,745,Smartphone,iOS
24576,542,Tablet,Linux
24577,624,Notebook,Android
24578,905,Notebook,Linux
24579,771,Notebook,Linux
24580,393,Tablet,Linux
24581,42,Smartphone,Android
24582,494,Smartphone,iOS
24583,546,Tablet,Windows
24584,746,Notebook,Windows
24585,189,Notebook,iOS
24586,811,Tablet,iOS
24587,928,Tablet,Android
24588,382,Notebook,Android
24589,390,Tablet,iOS
24590,54,Smartphone,Android
24591,725,SmartTV,iOS
24592,856,Tablet,Linux
24593,626,Notebook,Linux
24594,70,Tablet,iOS
24595,915,Tablet,Windows
24596,862,Smartphone,Windows
24597,420,Notebook,Android
24598,145,SmartTV,Windows
24599,825,SmartTV,Linux
24600,701,Tablet,Android
24601,788,Notebook,Linux
24602,977,Smartphone,iOS
24603,952,Smartphone,Linux
24604,120,Tablet,Linux
24605,631,Notebook,Android
24606,943,Smartphone,Android
24607,298,SmartTV,Linux
24608,240,Notebook,Windows
24609,700,Tablet,Windows
24610,41,SmartTV,iOS
24611,868,Notebook,Windows
24612,296,Smartphone,Android
24613,701,SmartTV,Linux
24614,536,SmartTV,Linux
24615,32,Smartphone,Windows
24616,29,SmartTV,Linux
24617,411,Tablet,Android
24618,167,Tablet,Windows
24619,868,Smartphone,Android
24620,132,Tablet,Windows
24621,464,Smartphone,iOS
24622,246,Smartphone,Windows
24623,960,Notebook,iOS
24624,478,SmartTV,Linux
24625,566,Smartphone,Windows
24626,735,Smartphone,iOS
24627,718,Notebook,Android
24628,361,Notebook,Windows
24629,32,Notebook,Android
24630,58,SmartTV,iOS
24631,492,SmartTV,Android
24632,990,SmartTV,Android
24633,821,Smartphone,Linux
24634,679,Smartphone,Linux
24635,918,Tablet,iOS
24636,431,Notebook,iOS
24637,572,Smartphone,iOS
24638,437,Tablet,Linux
24639,810,SmartTV,Android
24640,964,Smartphone,iOS
24641,65,SmartTV,iOS
24642,440,Tablet,Windows
24643,782,Smartphone,Windows
24644,888,Smartphone,Windows
24645,253,SmartTV,iOS
24646,271,SmartTV,Windows
24647,626,Notebook,Windows
24648,968,Notebook,Linux
24649,132,SmartTV,Linux
24650,130,Smartphone,Windows
24651,554,Smartphone,Android
24652,127,Notebook,Android
24653,561,Notebook,Windows
24654,174,Notebook,Android
24655,622,Notebook,Android
24656,325,Tablet,Android
24657,151,Smartphone,Windows
24658,104,Notebook,Android
24659,238,Smartphone,Android
24660,360,Tablet,Android
24661,579,Notebook,Android
24662,845,Tablet,Android
24663,976,SmartTV,iOS
24664,679,Smartphone,iOS
24665,436,SmartTV,iOS
24666,240,Smartphone,Linux
24667,414,Notebook,Linux
24668,853,Tablet,Android
24669,101,SmartTV,iOS
24670,5,SmartTV,Android
24671,663,Tablet,Windows
24672,185,Notebook,iOS
24673,565,SmartTV,iOS
24674,863,Smartphone,Linux
24675,601,SmartTV,Windows
24676,683,Tablet,iOS
24677,394,Notebook,iOS
24678,860,Tablet,Android
24679,787,SmartTV,Windows
24680,249,Tablet,Android
24681,565,SmartTV,iOS
24682,268,Smartphone,iOS
24683,499,SmartTV,Windows
24684,695,SmartTV,Android
24685,995,Smartphone,Android
24686,328,Tablet,iOS
24687,833,Smartphone,Linux
24688,678,Notebook,Linux
24689,638,Smartphone,Android
24690,725,Tablet,Android
24691,541,Notebook,Android
24692,129,Tablet,iOS
24693,512,SmartTV,Windows
24694,405,SmartTV,Android
24695,423,Smartphone,iOS
24696,825,Tablet,Android
24697,364,Notebook,Linux
24698,533,Tablet,Linux
24699,450,Notebook,Windows
24700,373,Notebook,Linux
24701,771,Notebook,Windows
24702,612,SmartTV,Linux
24703,350,SmartTV,Linux
24704,519,SmartTV,iOS
24705,151,SmartTV,Linux
24706,627,Notebook,iOS
24707,394,Tablet,iOS
24708,398,Notebook,Linux
24709,549,Notebook,Linux
24710,928,Smartphone,Linux
24711,90,Smartphone,Windows
24712,696,Notebook,Linux
24713,702,Smartphone,iOS
24714,187,Smartphone,Windows
24715,953,Smartphone,Android
24716,269,SmartTV,Linux
24717,775,Smartphone,Linux
24718,79,Smartphone,Windows
24719,374,Notebook,Android
24720,847,Notebook,Linux
24721,983,Smartphone,Linux
24722,850,Tablet,Linux
24723,649,Notebook,Linux
24724,803,Smartphone,iOS
24725,629,SmartTV,Windows
24726,8,Smartphone,iOS
24727,189,Smartphone,iOS
24728,577,Tablet,Windows
24729,185,Tablet,Linux
24730,54,Notebook,Windows
24731,214,SmartTV,Android
24732,457,Smartphone,Windows
24733,793,Smartphone,Linux
24734,663,Tablet,Linux
24735,171,SmartTV,Android
24736,208,Smartphone,Android
24737,717,Tablet,Windows
24738,992,Smartphone,iOS
24739,477,Tablet,iOS
24740,280,Tablet,Linux
24741,255,Smartphone,Linux
24742,603,Tablet,Linux
24743,919,Notebook,iOS
24744,95,Smartphone,Windows
24745,264,SmartTV,iOS
24746,189,Smartphone,Android
24747,656,SmartTV,Windows
24748,796,SmartTV,iOS
24749,745,Tablet,Android
24750,598,SmartTV,Windows
24751,756,Notebook,iOS
24752,4,Notebook,Android
24753,883,SmartTV,iOS
24754,102,Tablet,Windows
24755,205,SmartTV,iOS
24756,115,Tablet,Android
24757,729,Smartphone,iOS
24758,857,Smartphone,iOS
24759,712,Tablet,Linux
24760,570,Notebook,iOS
24761,843,Notebook,iOS
24762,88,Notebook,Linux
24763,278,SmartTV,iOS
24764,744,Tablet,Android
24765,623,Tablet,iOS
24766,91,Smartphone,Android
24767,68,Tablet,Android
24768,100,Tablet,iOS
24769,3,SmartTV,Windows
24770,306,SmartTV,iOS
24771,674,Notebook,Linux
24772,700,Smartphone,Android
24773,828,SmartTV,Android
24774,421,SmartTV,iOS
24775,88,Tablet,iOS
24776,405,Notebook,Android
24777,95,Notebook,Linux
24778,579,Smartphone,iOS
24779,320,Smartphone,iOS
24780,261,Notebook,Linux
24781,684,Smartphone,Android
24782,513,Smartphone,Windows
24783,793,Smartphone,Android
24784,984,Notebook,Windows
24785,876,SmartTV,iOS
24786,948,Smartphone,iOS
24787,472,SmartTV,iOS
24788,667,Smartphone,Windows
24789,314,Tablet,Windows
24790,492,Tablet,Windows
24791,752,Tablet,Android
24792,142,Notebook,Windows
24793,362,Smartphone,iOS
24794,645,SmartTV,iOS
24795,278,Smartphone,iOS
24796,616,Notebook,iOS
24797,662,Notebook,iOS
24798,816,Tablet,Linux
24799,84,Smartphone,Windows
24800,421,Smartphone,Windows
24801,532,Smartphone,Windows
24802,662,Notebook,Android
24803,157,SmartTV,Windows
24804,240,SmartTV,Windows
24805,663,Smartphone,Windows
24806,924,SmartTV,iOS
24807,235,Smartphone,iOS
24808,247,Tablet,Android
24809,468,Smartphone,Linux
24810,921,Tablet,Android
24811,606,Smartphone,iOS
24812,37,Smartphone,Android
24813,223,Notebook,Linux
24814,839,Smartphone,Linux
24815,542,SmartTV,Linux
24816,699,SmartTV,iOS
24817,154,SmartTV,Linux
24818,465,Tablet,Android
24819,181,Tablet,iOS
24820,737,Smartphone,Linux
24821,256,Tablet,Android
24822,328,Smartphone,Android
24823,98,Notebook,Windows
24824,923,Tablet,iOS
24825,98,Notebook,Android
24826,620,Smartphone,Android
24827,401,Smartphone,Android
24828,521,Tablet,Android
24829,704,SmartTV,Linux
24830,241,Smartphone,Linux
24831,362,Tablet,Windows
24832,430,Smartphone,iOS
24833,957,Smartphone,iOS
24834,714,SmartTV,Android
24835,260,SmartTV,Windows
24836,363,Smartphone,Linux
24837,193,Tablet,iOS
24838,529,Smartphone,Android
24839,824,Tablet,Android
24840,382,Notebook,Linux
24841,333,SmartTV,Windows
24842,222,Smartphone,iOS
24843,120,Smartphone,iOS
24844,320,Tablet,Linux
24845,373,Tablet,iOS
24846,118,Notebook,iOS
24847,348,Smartphone,Linux
24848,336,SmartTV,Android
24849,164,SmartTV,Linux
24850,847,Tablet,Linux
24851,9,SmartTV,Linux
24852,756,Smartphone,Windows
24853,109,SmartTV,Windows
24854,358,SmartTV,iOS
24855,646,Tablet,Windows
24856,534,Tablet,Windows
24857,211,Notebook,Linux
24858,620,SmartTV,Linux
24859,334,Notebook,Windows
24860,913,SmartTV,iOS
24861,793,Notebook,Linux
24862,640,Notebook,iOS
24863,939,Smartphone,Android
24864,550,Notebook,Linux
24865,311,Tablet,Linux
24866,57,SmartTV,Android
24867,321,Tablet,Android
24868,798,Notebook,Windows
24869,302,Smartphone,Linux
24870,636,Notebook,iOS
24871,94,Notebook,iOS
24872,243,Smartphone,Android
24873,45,Smartphone,Windows
24874,220,Notebook,iOS
24875,730,SmartTV,Android
24876,977,SmartTV,iOS
24877,536,SmartTV,iOS
24878,494,SmartTV,Linux
24879,710,Notebook,iOS
24880,639,SmartTV,Android
24881,288,Notebook,Windows
24882,608,Tablet,Windows
24883,2,SmartTV,Windows
24884,901,Tablet,Android
24885,678,Notebook,Android
24886,384,Notebook,Windows
24887,258,Smartphone,Linux
24888,525,Smartphone,iOS
24889,390,Smartphone,Android
24890,733,Smartphone,Linux
24891,158,SmartTV,Windows
24892,895,Smartphone,Android
24893,127,Tablet,Linux
24894,760,SmartTV,Android
24895,560,SmartTV,Windows
24896,484,Notebook,Linux
24897,424,Notebook,Android
24898,921,SmartTV,Android
24899,523,Notebook,Android
24900,494,SmartTV,Android
24901,967,Notebook,Linux
24902,473,Smartphone,Linux
24903,455,SmartTV,Windows
24904,677,Notebook,iOS
24905,195,Tablet,Linux
24906,643,Tablet,Linux
24907,664,Notebook,Android
24908,950,Tablet,Linux
24909,453,SmartTV,Android
24910,165,Tablet,Windows
24911,862,Notebook,Android
24912,7,SmartTV,Android
24913,12,Tablet,Linux
24914,548,SmartTV,Android
24915,145,SmartTV,Windows
24916,891,Notebook,Android
24917,554,Tablet,iOS
24918,749,Tablet,Android
24919,288,Smartphone,iOS
24920,648,Smartphone,Linux
24921,397,Tablet,Linux
24922,919,SmartTV,Linux
24923,924,SmartTV,Windows
24924,461,SmartTV,Linux
24925,416,Smartphone,Windows
24926,897,Tablet,iOS
24927,194,Tablet,iOS
24928,490,Tablet,Windows
24929,176,Notebook,Linux
24930,285,Tablet,Linux
24931,281,Notebook,iOS
24932,361,Notebook,iOS
24933,874,Smartphone,iOS
24934,224,SmartTV,Linux
24935,533,Tablet,Windows
24936,212,Smartphone,Windows
24937,893,SmartTV,iOS
24938,926,SmartTV,Linux
24939,188,Smartphone,Linux
24940,393,SmartTV,Linux
24941,817,Smartphone,Linux
24942,921,Smartphone,Linux
24943,508,SmartTV,Linux
24944,289,Tablet,iOS
24945,684,Smartphone,Android
24946,144,Notebook,Windows
24947,820,Tablet,Windows
24948,681,Notebook,Windows
24949,618,Smartphone,Linux
24950,936,Notebook,Windows
24951,377,Tablet,iOS
24952,57,Tablet,Windows
24953,369,Smartphone,iOS
24954,165,Smartphone,Linux
24955,534,SmartTV,Windows
24956,357,Notebook,Windows
24957,600,SmartTV,Linux
24958,537,SmartTV,Windows
24959,492,Notebook,Windows
24960,35,SmartTV,iOS
24961,970,Tablet,iOS
24962,164,Smartphone,iOS
24963,972,Tablet,iOS
24964,98,SmartTV,Linux
24965,135,Tablet,Android
24966,131,Tablet,iOS
24967,178,SmartTV,Android
24968,800,Notebook,Windows
24969,200,Smartphone,Linux
24970,834,Notebook,Android
24971,734,Notebook,Android
24972,622,Notebook,Linux
