id_pagamento,id_usuario,valor,data_pagamento
22167,685,29.9,2023-09-28
22168,486,39.9,2023-03-15
22169,633,39.9,2022-07-08
22170,132,39.9,2024-08-14
22171,613,39.9,2023-11-12
22172,636,29.9,2025-02-06
22173,518,29.9,2022-07-27
22174,66,39.9,2022-07-07
22175,437,19.9,2024-09-28
22176,268,29.9,2024-12-10
22177,523,29.9,2023-07-07
22178,987,39.9,2024-02-28
22179,769,29.9,2024-12-06
22180,559,29.9,2024-01-15
22181,461,29.9,2022-08-01
22182,227,39.9,2023-10-11
22183,297,39.9,2024-08-22
22184,851,39.9,2023-04-20
22185,195,19.9,2023-07-28
22186,737,39.9,2025-05-21
22187,977,29.9,2022-09-21
22188,565,39.9,2023-08-09
22189,919,19.9,2024-06-27
22190,507,19.9,2025-01-25
22191,813,39.9,2024-05-29
22192,250,19.9,2022-12-14
22193,682,39.9,2023-01-05
22194,366,29.9,2023-07-07
22195,310,19.9,2022-09-09
22196,275,29.9,2023-02-13
22197,309,39.9,2022-08-21
22198,303,19.9,2024-12-28
22199,162,39.9,2022-10-11
22200,892,29.9,2024-12-31
22201,270,29.9,2024-08-09
22202,518,19.9,2025-02-12
22203,525,39.9,2024-02-24
22204,860,19.9,2023-10-24
22205,48,29.9,2024-08-01
22206,131,19.9,2022-10-25
22207,955,39.9,2022-12-19
22208,180,19.9,2023-05-10
22209,677,39.9,2025-05-05
22210,349,29.9,2025-01-23
22211,770,39.9,2023-06-24
22212,136,19.9,2025-02-15
22213,18,39.9,2024-07-25
22214,415,29.9,2023-09-09
22215,494,29.9,2025-05-20
22216,497,29.9,2024-03-27
22217,656,19.9,2024-04-14
22218,489,29.9,2023-12-13
22219,138,39.9,2025-04-16
22220,788,29.9,2022-09-03
22221,465,19.9,2024-04-04
22222,924,19.9,2023-11-16
22223,600,39.9,2022-10-20
22224,14,19.9,2024-11-28
22225,477,39.9,2024-04-15
22226,45,29.9,2023-09-29
22227,100,29.9,2024-12-03
22228,444,29.9,2025-03-19
22229,796,29.9,2022-07-16
22230,971,29.9,2023-12-21
22231,803,19.9,2024-08-21
22232,440,29.9,2025-04-15
22233,917,19.9,2022-07-29
22234,318,19.9,2025-01-13
22235,560,19.9,2023-09-14
22236,509,39.9,2023-08-18
22237,195,39.9,2022-12-25
22238,124,39.9,2023-11-18
22239,346,39.9,2022-07-21
22240,758,29.9,2022-09-03
22241,446,39.9,2022-08-01
22242,723,29.9,2025-05-12
22243,386,19.9,2024-12-11
22244,856,19.9,2025-01-03
22245,773,29.9,2025-06-02
22246,192,19.9,2023-08-04
22247,932,39.9,2025-03-03
22248,99,19.9,2023-12-20
22249,174,29.9,2022-10-13
22250,313,19.9,2024-04-04
22251,814,39.9,2025-01-24
22252,659,19.9,2022-11-25
22253,310,29.9,2022-10-09
22254,721,29.9,2024-09-08
22255,409,39.9,2022-10-01
22256,524,29.9,2024-03-16
22257,920,19.9,2024-11-22
22258,759,19.9,2023-09-29
22259,653,29.9,2025-01-24
22260,729,39.9,2022-12-06
22261,814,39.9,2024-06-12
22262,63,19.9,2023-10-04
22263,440,19.9,2022-12-23
22264,637,19.9,2023-04-02
22265,848,39.9,2024-12-25
22266,785,39.9,2023-07-02
22267,169,39.9,2022-11-14
22268,547,39.9,2025-03-20
22269,399,19.9,2022-12-27
22270,746,29.9,2024-07-26
22271,500,29.9,2023-04-10
22272,672,19.9,2022-12-22
22273,484,19.9,2024-10-31
22274,542,19.9,2023-04-17
22275,219,19.9,2024-04-09
22276,663,29.9,2024-08-20
22277,436,29.9,2023-10-21
22278,751,29.9,2023-08-22
22279,919,29.9,2024-06-15
22280,948,29.9,2024-04-09
22281,557,19.9,2024-02-12
22282,754,39.9,2023-10-05
22283,650,39.9,2024-11-07
22284,454,29.9,2023-05-27
22285,331,39.9,2023-08-23
22286,109,29.9,2023-11-24
22287,567,29.9,2022-12-10
22288,670,29.9,2024-12-31
22289,591,39.9,2024-09-28
22290,645,39.9,2024-12-20
22291,470,19.9,2022-07-12
22292,213,29.9,2024-03-25
22293,183,19.9,2023-01-06
22294,439,19.9,2025-05-28
22295,473,19.9,2024-10-30
22296,728,19.9,2023-06-22
22297,341,19.9,2022-06-29
22298,204,29.9,2024-05-02
22299,399,39.9,2024-02-05
22300,327,19.9,2024-09-07
22301,129,39.9,2023-03-01
22302,316,39.9,2025-01-27
22303,818,19.9,2024-09-06
22304,939,29.9,2024-04-26
22305,156,29.9,2023-03-12
22306,555,29.9,2023-09-15
22307,950,29.9,2022-11-16
22308,875,29.9,2025-01-25
22309,578,29.9,2023-11-09
22310,167,19.9,2025-01-11
22311,47,19.9,2023-04-26
22312,423,29.9,2022-12-06
22313,789,19.9,2023-09-09
22314,578,39.9,2025-05-02
22315,591,29.9,2023-01-01
22316,886,29.9,2024-09-21
22317,799,19.9,2022-07-02
22318,721,39.9,2023-01-30
22319,341,29.9,2025-03-05
22320,945,29.9,2024-11-15
22321,465,29.9,2023-04-02
22322,664,29.9,2024-08-17
22323,606,19.9,2024-12-16
22324,12,29.9,2023-08-06
22325,878,19.9,2025-03-21
22326,584,39.9,2023-10-11
22327,6,19.9,2025-04-11
22328,657,29.9,2022-07-29
22329,434,39.9,2023-03-05
22330,692,19.9,2024-09-05
22331,939,29.9,2025-01-25
22332,988,19.9,2022-12-07
22333,194,29.9,2023-06-03
22334,215,19.9,2024-03-28
22335,21,39.9,2023-11-04
22336,170,39.9,2022-06-24
22337,563,39.9,2023-11-24
22338,250,19.9,2023-01-21
22339,745,29.9,2024-12-20
22340,791,19.9,2023-07-12
22341,126,29.9,2024-01-16
22342,663,39.9,2025-02-12
22343,307,19.9,2024-10-23
22344,882,19.9,2023-11-09
22345,701,19.9,2024-09-04
22346,815,39.9,2024-08-27
22347,753,29.9,2022-10-29
22348,305,19.9,2024-09-03
22349,735,39.9,2025-01-11
22350,775,39.9,2022-07-29
22351,261,19.9,2024-06-27
22352,853,19.9,2025-04-27
22353,192,39.9,2023-03-11
22354,251,29.9,2024-11-10
22355,309,19.9,2024-02-07
22356,792,19.9,2024-08-25
22357,834,29.9,2025-01-13
22358,33,19.9,2025-03-12
22359,627,29.9,2022-08-21
22360,283,19.9,2025-02-24
22361,190,29.9,2023-12-20
22362,796,29.9,2024-03-05
22363,974,19.9,2023-10-27
22364,660,39.9,2023-08-05
22365,465,19.9,2024-05-06
22366,397,39.9,2024-09-27
22367,541,39.9,2022-08-06
22368,915,39.9,2022-07-23
22369,913,29.9,2024-11-27
22370,621,39.9,2023-04-07
22371,555,29.9,2022-08-01
22372,649,39.9,2024-07-22
22373,40,19.9,2023-03-23
22374,375,39.9,2024-04-27
22375,72,39.9,2022-11-28
22376,100,19.9,2025-04-22
22377,648,19.9,2023-01-23
22378,690,29.9,2022-07-23
22379,382,39.9,2025-03-06
22380,460,29.9,2024-08-14
22381,316,29.9,2023-09-29
22382,432,19.9,2022-09-02
22383,382,29.9,2022-09-26
22384,753,39.9,2024-01-12
22385,8,19.9,2022-09-17
22386,261,19.9,2022-06-18
22387,737,39.9,2023-09-02
22388,560,39.9,2023-12-27
22389,111,39.9,2022-10-28
22390,906,19.9,2023-06-11
22391,716,39.9,2025-02-27
22392,911,29.9,2024-01-11
22393,938,29.9,2024-07-02
22394,218,29.9,2023-06-21
22395,803,29.9,2023-04-01
22396,791,19.9,2025-04-18
22397,302,29.9,2023-05-16
22398,235,39.9,2023-06-27
22399,143,19.9,2025-02-02
22400,652,39.9,2023-11-23
22401,993,19.9,2025-02-13
22402,537,19.9,2023-01-13
22403,583,19.9,2024-04-05
22404,869,39.9,2025-03-18
22405,292,29.9,2022-10-07
22406,799,19.9,2024-06-17
22407,373,29.9,2024-03-29
22408,20,29.9,2023-07-11
22409,869,19.9,2022-07-13
22410,315,39.9,2024-05-04
22411,75,39.9,2022-10-07
22412,135,39.9,2024-02-21
22413,371,19.9,2024-04-14
22414,424,29.9,2025-02-10
22415,543,39.9,2022-08-11
22416,162,29.9,2024-07-26
22417,993,19.9,2022-09-29
22418,641,29.9,2025-03-17
22419,388,39.9,2025-03-24
22420,123,19.9,2024-02-26
22421,334,29.9,2024-04-08
22422,953,39.9,2024-02-07
22423,389,39.9,2023-06-02
22424,55,29.9,2024-05-18
22425,46,39.9,2024-06-11
22426,121,29.9,2022-09-09
22427,154,29.9,2022-12-29
22428,359,19.9,2024-09-03
22429,769,19.9,2025-01-22
22430,730,39.9,2022-11-16
22431,761,39.9,2023-07-26
22432,172,19.9,2022-11-03
22433,424,29.9,2023-06-09
22434,19,29.9,2024-12-06
22435,939,19.9,2023-05-31
22436,932,39.9,2022-06-17
22437,50,19.9,2024-03-25
22438,175,19.9,2024-06-24
22439,641,29.9,2023-02-07
22440,359,39.9,2024-12-19
22441,516,29.9,2024-09-10
22442,400,19.9,2022-06-24
22443,463,19.9,2023-11-30
22444,28,19.9,2024-05-28
22445,25,29.9,2023-02-11
22446,131,39.9,2022-06-16
22447,705,39.9,2022-09-12
22448,306,19.9,2024-05-15
22449,552,19.9,2022-07-28
22450,920,19.9,2025-06-04
22451,342,39.9,2024-09-04
22452,777,39.9,2025-01-16
22453,522,29.9,2025-02-11
22454,885,39.9,2022-08-09
22455,408,39.9,2023-06-25
22456,179,39.9,2025-06-01
22457,301,39.9,2023-09-11
22458,794,39.9,2023-11-07
22459,53,29.9,2022-06-30
22460,431,39.9,2022-11-12
22461,701,29.9,2022-07-07
22462,400,29.9,2024-11-10
22463,731,29.9,2024-12-17
22464,814,29.9,2025-06-06
22465,959,39.9,2023-03-11
22466,616,39.9,2023-12-01
22467,860,19.9,2024-03-01
22468,373,39.9,2024-04-06
22469,866,39.9,2025-04-02
22470,899,29.9,2023-11-08
22471,541,19.9,2024-05-21
22472,26,19.9,2023-10-11
22473,74,39.9,2023-07-08
22474,335,39.9,2024-03-20
22475,193,29.9,2023-07-29
22476,261,29.9,2022-07-10
22477,867,19.9,2025-02-09
22478,900,39.9,2024-02-11
22479,75,19.9,2024-11-26
22480,909,29.9,2024-03-19
22481,743,39.9,2025-06-10
22482,637,29.9,2023-04-15
22483,340,39.9,2022-11-19
22484,62,39.9,2024-07-03
22485,502,39.9,2022-11-28
22486,320,19.9,2023-12-13
22487,658,29.9,2024-05-22
22488,782,29.9,2024-11-22
22489,791,39.9,2024-05-07
22490,108,39.9,2023-01-23
22491,878,29.9,2023-01-29
22492,492,29.9,2024-10-08
22493,152,19.9,2023-03-23
22494,635,39.9,2022-09-07
22495,565,19.9,2022-08-06
22496,54,19.9,2022-10-13
22497,648,39.9,2024-11-13
22498,497,29.9,2025-01-23
22499,185,29.9,2025-02-27
22500,949,39.9,2024-07-09
22501,127,29.9,2025-01-05
22502,894,39.9,2023-07-15
22503,510,29.9,2025-02-03
22504,616,39.9,2023-12-09
22505,171,39.9,2025-02-02
22506,369,39.9,2024-10-24
22507,370,39.9,2022-12-28
22508,184,29.9,2024-02-20
22509,199,39.9,2024-10-22
22510,982,19.9,2022-07-31
22511,467,39.9,2024-07-30
22512,846,19.9,2023-03-07
22513,276,39.9,2023-12-19
22514,593,19.9,2023-05-16
22515,160,19.9,2023-08-19
22516,586,19.9,2022-11-21
22517,280,19.9,2025-01-04
22518,533,29.9,2024-12-18
22519,782,19.9,2023-01-15
22520,912,29.9,2024-11-11
22521,221,19.9,2025-01-11
22522,790,29.9,2022-08-22
22523,417,29.9,2024-04-04
22524,724,29.9,2024-08-10
22525,691,39.9,2023-12-22
22526,581,19.9,2023-06-11
22527,972,39.9,2025-02-03
22528,942,19.9,2024-12-19
22529,556,29.9,2022-06-16
22530,35,19.9,2024-11-03
22531,131,39.9,2023-07-19
22532,732,39.9,2025-01-15
22533,516,19.9,2024-09-27
22534,907,19.9,2022-07-09
22535,731,29.9,2022-06-28
22536,253,39.9,2025-05-21
22537,981,29.9,2024-11-15
22538,541,39.9,2023-11-08
22539,417,39.9,2023-10-14
22540,161,39.9,2022-08-06
22541,569,39.9,2024-03-16
22542,788,29.9,2024-03-05
22543,695,29.9,2024-12-22
22544,784,39.9,2023-05-30
22545,313,29.9,2022-06-29
22546,169,39.9,2025-05-10
22547,933,29.9,2024-08-10
22548,781,39.9,2022-08-28
22549,1000,39.9,2024-03-06
22550,543,39.9,2023-07-17
22551,186,19.9,2023-11-09
22552,644,39.9,2022-12-14
22553,348,39.9,2023-03-25
22554,933,29.9,2024-02-04
22555,467,29.9,2023-06-18
22556,72,19.9,2024-11-14
22557,507,19.9,2023-08-25
22558,408,29.9,2024-12-06
22559,603,29.9,2024-06-30
22560,55,29.9,2025-03-09
22561,628,29.9,2022-09-01
22562,168,29.9,2023-02-02
22563,880,39.9,2023-04-07
22564,255,19.9,2024-12-28
22565,27,29.9,2022-07-08
22566,398,39.9,2023-07-01
22567,336,29.9,2023-03-26
22568,407,29.9,2024-12-22
22569,70,39.9,2022-10-04
22570,739,29.9,2022-06-24
22571,862,29.9,2023-01-26
22572,765,19.9,2024-10-29
22573,779,19.9,2023-05-31
22574,414,29.9,2024-06-23
22575,729,39.9,2024-04-27
22576,783,19.9,2024-08-10
22577,945,19.9,2022-11-30
22578,816,39.9,2024-12-05
22579,453,39.9,2024-10-07
22580,60,39.9,2022-10-30
22581,644,19.9,2025-02-09
22582,384,19.9,2022-12-15
22583,89,39.9,2023-03-27
22584,956,19.9,2023-03-03
22585,488,29.9,2025-03-10
22586,135,29.9,2024-07-02
22587,885,29.9,2023-02-08
22588,693,29.9,2024-12-29
22589,758,39.9,2025-03-08
22590,208,19.9,2023-08-14
22591,98,19.9,2022-06-17
22592,38,29.9,2022-07-03
22593,585,29.9,2022-07-13
22594,439,19.9,2023-07-02
22595,954,39.9,2023-03-23
22596,691,29.9,2024-06-06
22597,385,29.9,2023-02-08
22598,801,29.9,2022-06-17
22599,650,19.9,2022-06-19
22600,536,29.9,2023-03-15
22601,417,29.9,2025-01-21
22602,818,39.9,2022-07-01
22603,1,19.9,2023-05-17
22604,723,29.9,2024-12-02
22605,973,19.9,2022-06-16
22606,281,19.9,2023-12-06
22607,400,39.9,2025-03-26
22608,469,19.9,2023-02-01
22609,80,39.9,2024-05-31
22610,784,39.9,2025-04-28
22611,787,29.9,2023-05-05
22612,342,39.9,2025-05-26
22613,44,39.9,2024-11-04
22614,466,39.9,2022-10-30
22615,37,19.9,2025-04-20
22616,971,39.9,2022-10-24
22617,812,19.9,2025-04-27
22618,446,19.9,2024-09-15
22619,131,39.9,2023-02-28
22620,262,39.9,2024-09-06
22621,100,29.9,2025-03-14
22622,161,19.9,2024-10-08
22623,775,39.9,2024-03-28
22624,632,29.9,2023-04-03
22625,672,29.9,2024-01-27
22626,528,29.9,2024-03-20
22627,182,19.9,2024-04-21
22628,716,29.9,2024-10-23
22629,877,19.9,2023-07-28
22630,312,39.9,2022-07-19
22631,101,29.9,2022-11-29
22632,469,19.9,2024-06-14
22633,292,29.9,2023-02-20
22634,456,29.9,2023-10-24
22635,246,19.9,2023-06-21
22636,513,29.9,2024-03-28
22637,550,19.9,2025-02-13
22638,284,19.9,2022-07-16
22639,155,19.9,2023-07-30
22640,616,19.9,2024-09-06
22641,605,29.9,2025-04-13
22642,743,19.9,2025-01-26
22643,274,39.9,2023-10-28
22644,239,29.9,2024-02-14
22645,703,39.9,2024-04-05
22646,104,39.9,2024-10-24
22647,307,19.9,2023-10-18
22648,157,29.9,2025-02-22
22649,305,39.9,2022-12-09
22650,126,39.9,2024-03-04
22651,573,39.9,2024-03-04
22652,728,19.9,2025-02-23
22653,965,29.9,2022-08-05
22654,1,19.9,2023-01-16
22655,77,39.9,2024-07-28
22656,533,19.9,2024-08-22
22657,127,29.9,2023-07-31
22658,100,29.9,2024-10-08
22659,688,19.9,2024-07-14
22660,868,29.9,2024-02-09
22661,177,19.9,2023-07-05
22662,352,39.9,2022-10-05
22663,404,29.9,2025-06-07
22664,107,39.9,2024-09-06
22665,425,19.9,2022-12-06
22666,188,19.9,2023-07-10
22667,760,29.9,2024-08-05
22668,411,39.9,2023-07-28
22669,835,29.9,2024-05-13
22670,847,39.9,2023-05-06
22671,160,29.9,2024-04-16
22672,414,39.9,2023-12-27
22673,131,29.9,2024-12-29
22674,377,39.9,2024-01-13
22675,68,19.9,2023-02-11
22676,167,29.9,2024-08-29
22677,424,39.9,2023-01-22
22678,872,29.9,2023-12-19
22679,185,19.9,2024-05-02
22680,466,19.9,2025-02-22
22681,139,29.9,2023-02-14
22682,864,19.9,2022-11-05
22683,849,39.9,2025-05-29
22684,687,39.9,2024-08-21
22685,114,29.9,2023-02-21
22686,395,29.9,2025-05-26
22687,379,19.9,2023-08-04
22688,96,19.9,2025-01-22
22689,250,29.9,2023-09-06
22690,631,39.9,2023-04-11
22691,369,19.9,2023-12-29
22692,770,29.9,2024-11-21
22693,243,39.9,2025-04-26
22694,54,39.9,2024-06-25
22695,565,39.9,2025-03-05
22696,634,19.9,2024-05-18
22697,50,39.9,2025-06-06
22698,254,39.9,2025-01-02
22699,305,29.9,2022-07-27
22700,937,29.9,2025-02-09
22701,115,39.9,2024-06-23
22702,820,29.9,2024-07-27
22703,447,39.9,2023-07-22
22704,162,39.9,2023-03-04
22705,74,19.9,2023-05-17
22706,380,29.9,2022-07-05
22707,961,29.9,2024-12-09
22708,521,19.9,2024-04-06
22709,717,29.9,2024-07-24
22710,751,19.9,2022-10-31
22711,721,39.9,2024-05-13
22712,126,29.9,2024-10-06
22713,718,19.9,2023-08-21
22714,196,19.9,2024-09-20
22715,134,29.9,2023-03-01
22716,892,29.9,2023-05-01
22717,133,39.9,2023-04-20
22718,247,19.9,2023-11-29
22719,749,19.9,2024-03-21
22720,454,39.9,2023-02-05
22721,805,29.9,2022-11-25
22722,541,39.9,2025-04-22
22723,252,39.9,2023-12-25
22724,37,19.9,2023-08-23
22725,321,19.9,2023-03-30
22726,531,29.9,2023-07-26
22727,479,29.9,2025-01-27
22728,663,29.9,2024-06-28
22729,480,19.9,2025-01-19
22730,713,29.9,2022-10-05
22731,99,39.9,2022-08-11
22732,461,39.9,2023-01-19
22733,123,39.9,2022-09-19
22734,570,39.9,2024-10-14
22735,705,19.9,2024-06-23
22736,305,29.9,2025-04-08
22737,752,29.9,2024-04-18
22738,137,39.9,2025-01-04
22739,135,29.9,2023-03-25
22740,884,19.9,2023-07-11
22741,974,19.9,2023-12-18
22742,447,39.9,2025-05-16
22743,78,29.9,2023-02-09
22744,982,39.9,2023-08-16
22745,243,29.9,2024-11-23
22746,205,39.9,2025-04-12
22747,626,19.9,2022-08-04
22748,416,39.9,2024-02-18
22749,381,29.9,2024-05-03
22750,306,19.9,2024-11-03
22751,583,19.9,2024-04-19
22752,981,39.9,2023-09-05
22753,925,19.9,2023-03-27
22754,802,19.9,2023-03-04
22755,584,39.9,2023-12-02
22756,813,19.9,2023-03-28
22757,100,39.9,2024-10-25
22758,793,29.9,2023-05-05
22759,729,19.9,2024-12-31
22760,228,29.9,2023-03-22
22761,726,29.9,2023-05-01
22762,873,19.9,2024-09-06
22763,933,19.9,2022-09-22
22764,650,29.9,2024-11-17
22765,365,19.9,2022-11-30
22766,461,19.9,2023-01-11
22767,366,29.9,2024-01-07
22768,853,39.9,2023-01-01
22769,685,19.9,2024-04-24
22770,204,19.9,2022-07-18
22771,950,19.9,2025-05-26
22772,765,39.9,2023-07-10
22773,532,39.9,2023-02-24
22774,135,19.9,2024-08-16
22775,252,19.9,2024-03-10
22776,331,29.9,2023-01-19
22777,688,39.9,2024-12-28
22778,624,39.9,2023-05-12
22779,229,29.9,2022-07-12
22780,295,29.9,2024-09-01
22781,402,29.9,2024-01-18
22782,771,39.9,2025-02-04
22783,326,19.9,2024-10-18
22784,315,39.9,2023-02-19
22785,606,29.9,2023-12-28
22786,872,39.9,2024-02-09
22787,156,29.9,2024-09-29
22788,731,39.9,2023-03-19
22789,410,29.9,2024-02-15
22790,593,19.9,2023-11-28
22791,143,19.9,2022-10-16
22792,749,19.9,2023-01-14
22793,64,19.9,2024-02-16
22794,688,39.9,2023-10-21
22795,971,39.9,2022-09-27
22796,550,39.9,2022-09-19
22797,877,19.9,2022-08-19
22798,371,39.9,2022-06-20
22799,298,19.9,2025-03-08
22800,415,39.9,2024-09-08
22801,730,29.9,2025-05-05
22802,365,39.9,2024-03-19
22803,588,29.9,2023-10-06
22804,75,29.9,2022-12-16
22805,105,19.9,2025-04-09
22806,265,39.9,2024-04-09
22807,229,19.9,2023-09-04
22808,262,29.9,2023-11-23
22809,115,39.9,2025-06-01
22810,115,19.9,2024-05-30
22811,532,29.9,2023-10-14
22812,9,19.9,2023-01-11
22813,424,29.9,2023-04-11
22814,210,39.9,2023-07-04
22815,897,29.9,2023-01-04
22816,410,19.9,2022-12-19
22817,280,39.9,2023-04-08
22818,904,19.9,2024-06-12
22819,387,19.9,2023-08-06
22820,853,19.9,2022-08-11
22821,768,19.9,2023-04-29
22822,24,39.9,2024-05-15
22823,587,39.9,2022-08-29
22824,641,29.9,2023-11-16
22825,577,39.9,2025-04-05
22826,576,19.9,2024-09-01
22827,991,19.9,2024-04-22
22828,956,19.9,2022-12-29
22829,466,29.9,2024-05-06
22830,828,29.9,2023-06-26
22831,413,29.9,2022-10-20
22832,238,19.9,2024-01-30
22833,745,19.9,2023-07-22
22834,835,19.9,2025-03-25
22835,122,19.9,2023-04-25
22836,614,29.9,2023-09-10
22837,941,29.9,2023-05-25
22838,230,29.9,2024-05-25
22839,266,29.9,2025-04-08
22840,218,19.9,2023-08-28
22841,299,19.9,2023-01-01
22842,11,29.9,2025-06-10
22843,43,19.9,2022-06-20
22844,921,19.9,2023-01-14
22845,185,39.9,2025-02-08
22846,561,39.9,2024-11-09
22847,178,29.9,2023-12-06
22848,623,19.9,2024-06-18
22849,441,29.9,2023-01-10
22850,480,19.9,2023-07-29
22851,474,19.9,2023-12-21
22852,566,29.9,2023-08-13
22853,287,39.9,2024-12-06
22854,135,19.9,2025-01-26
22855,951,39.9,2023-01-01
22856,191,39.9,2025-03-03
22857,691,29.9,2024-12-02
22858,779,29.9,2025-04-19
22859,182,39.9,2023-07-10
22860,714,29.9,2025-03-28
22861,855,39.9,2024-07-30
22862,764,39.9,2023-07-16
22863,450,19.9,2024-06-21
22864,241,19.9,2025-05-03
22865,647,29.9,2023-09-27
22866,630,19.9,2023-02-18
22867,30,19.9,2024-12-29
22868,681,39.9,2023-05-07
22869,951,19.9,2025-05-10
22870,406,39.9,2025-04-28
22871,769,39.9,2023-12-19
22872,997,19.9,2024-05-21
22873,661,39.9,2023-04-13
22874,24,39.9,2023-12-08
22875,792,19.9,2025-02-04
22876,677,29.9,2023-02-22
22877,40,39.9,2023-05-03
22878,779,39.9,2025-03-24
22879,859,39.9,2023-06-02
22880,961,29.9,2023-06-04
22881,446,19.9,2025-01-12
22882,873,29.9,2023-05-11
22883,835,39.9,2025-01-02
22884,384,39.9,2022-08-14
22885,976,39.9,2022-10-22
22886,517,19.9,2024-07-02
22887,855,19.9,2025-01-31
22888,929,29.9,2023-01-08
22889,52,29.9,2024-09-16
22890,781,19.9,2024-11-06
22891,240,19.9,2022-08-12
22892,867,39.9,2024-07-02
22893,710,19.9,2024-09-25
22894,397,39.9,2024-09-14
22895,855,19.9,2023-10-18
22896,818,29.9,2022-09-04
22897,323,39.9,2022-09-17
22898,56,29.9,2025-02-25
22899,228,19.9,2023-08-12
22900,735,19.9,2024-05-14
22901,2,19.9,2025-06-07
22902,76,29.9,2022-07-16
22903,373,29.9,2025-05-08
22904,321,19.9,2024-04-22
22905,626,19.9,2022-09-28
22906,905,19.9,2024-10-12
22907,559,39.9,2025-06-04
22908,34,19.9,2023-08-21
22909,579,29.9,2023-01-26
22910,922,19.9,2024-07-23
22911,898,39.9,2024-03-06
22912,293,19.9,2023-04-10
22913,404,39.9,2024-01-22
22914,566,39.9,2024-05-28
22915,852,19.9,2024-07-09
22916,34,39.9,2025-02-22
22917,676,39.9,2023-02-25
22918,980,19.9,2024-03-28
22919,316,29.9,2022-12-19
22920,684,29.9,2024-01-08
22921,435,29.9,2023-04-02
22922,72,19.9,2023-01-01
22923,40,29.9,2023-05-04
22924,539,39.9,2024-04-12
22925,825,39.9,2023-05-04
22926,733,29.9,2023-09-03
22927,176,29.9,2023-11-14
22928,354,39.9,2022-11-27
22929,68,39.9,2024-10-09
22930,645,39.9,2024-01-19
22931,214,19.9,2023-03-05
22932,278,29.9,2024-08-03
22933,688,29.9,2023-09-02
22934,431,19.9,2022-12-02
22935,612,19.9,2025-04-09
22936,64,29.9,2023-04-30
22937,409,19.9,2023-11-07
22938,668,39.9,2025-04-27
22939,554,19.9,2025-02-15
22940,997,29.9,2022-07-16
22941,323,19.9,2024-06-04
22942,787,19.9,2024-11-09
22943,655,19.9,2022-11-21
22944,416,29.9,2023-11-09
22945,800,39.9,2024-08-09
22946,989,29.9,2023-02-23
22947,37,29.9,2023-06-13
22948,115,39.9,2023-11-03
22949,346,39.9,2023-12-28
22950,917,39.9,2022-08-20
22951,794,29.9,2024-07-08
22952,127,29.9,2022-07-07
22953,171,29.9,2022-08-05
22954,736,39.9,2024-10-16
22955,912,19.9,2024-07-11
22956,250,39.9,2022-08-05
22957,718,19.9,2023-05-19
22958,187,29.9,2023-11-21
22959,940,29.9,2023-04-03
22960,635,19.9,2022-09-24
22961,794,19.9,2022-10-29
22962,508,29.9,2022-11-09
22963,668,19.9,2022-07-08
22964,160,19.9,2024-06-02
22965,487,29.9,2024-03-13
22966,578,29.9,2024-03-12
22967,646,29.9,2023-03-18
22968,696,39.9,2024-09-24
22969,493,29.9,2024-07-10
22970,270,39.9,2023-03-31
22971,780,19.9,2022-10-06
22972,702,19.9,2023-11-04
22973,513,39.9,2022-09-14
22974,967,39.9,2024-11-14
22975,188,19.9,2024-09-21
22976,435,19.9,2023-11-11
22977,397,39.9,2022-11-17
22978,488,29.9,2024-09-06
22979,470,29.9,2022-12-19
22980,727,19.9,2025-03-17
22981,627,29.9,2024-07-21
22982,602,29.9,2025-05-21
22983,24,19.9,2025-02-18
22984,948,29.9,2025-04-24
22985,302,39.9,2023-09-08
22986,813,29.9,2025-05-19
22987,22,39.9,2024-09-18
22988,880,29.9,2023-09-23
22989,516,29.9,2023-07-12
22990,642,29.9,2024-05-10
22991,607,39.9,2023-07-13
22992,257,19.9,2025-02-07
22993,540,19.9,2023-11-23
22994,728,39.9,2023-10-26
22995,247,39.9,2024-06-24
22996,905,29.9,2022-08-10
22997,489,29.9,2024-05-12
22998,804,19.9,2024-02-19
22999,738,29.9,2022-07-31
23000,41,29.9,2023-11-01
23001,239,29.9,2023-06-17
23002,771,19.9,2022-12-01
23003,785,19.9,2023-03-19
23004,263,29.9,2022-09-08
23005,153,19.9,2025-05-19
23006,195,29.9,2023-05-21
23007,704,19.9,2022-11-26
23008,644,39.9,2024-11-17
23009,247,29.9,2024-01-13
23010,995,39.9,2025-02-11
23011,507,19.9,2023-06-12
23012,188,19.9,2024-12-04
23013,678,29.9,2023-08-02
23014,62,39.9,2025-03-24
23015,169,29.9,2022-09-22
23016,666,39.9,2024-02-19
23017,758,39.9,2025-03-16
23018,634,39.9,2023-10-21
23019,51,39.9,2022-07-26
23020,962,29.9,2022-07-27
23021,107,39.9,2025-02-22
23022,983,29.9,2023-04-07
23023,410,29.9,2023-04-14
23024,215,29.9,2023-04-20
23025,447,19.9,2022-08-17
23026,507,29.9,2022-12-14
23027,663,19.9,2023-10-17
23028,28,39.9,2023-05-28
23029,767,39.9,2023-11-24
23030,467,19.9,2024-06-24
23031,995,39.9,2022-07-18
23032,959,29.9,2023-05-04
23033,751,19.9,2024-03-15
23034,959,29.9,2023-01-30
23035,339,29.9,2023-10-10
23036,70,29.9,2025-03-21
23037,459,39.9,2022-12-12
23038,972,39.9,2023-07-28
23039,905,29.9,2023-05-10
